Position_n,frame_i,Cell_ID,is_cell_dead,is_cell_excluded,x_centroid,y_centroid,editIDclicked_x,editIDclicked_y,editIDnewID,cell_cycle_stage,generation_num,relative_ID,relationship,emerg_frame_i,division_frame_i,is_history_known,corrected_assignment,cell_area_pxl,cell_vol_vox,cell_area_um2,cell_vol_fl
Position_19,0,3,FALSE,FALSE,282,655,282,655,3,S,2,5,mother,-1,-1,FALSE,FALSE,3045,119278.5086,16.0035152,45.44690733
Position_19,0,4,FALSE,FALSE,439,676,430,727,4,S,2,6,mother,-1,-1,FALSE,FALSE,3012,118004.4479,15.83007809,44.96147102
Position_19,0,5,FALSE,FALSE,278,704,278,704,5,S,0,3,bud,-1,-1,FALSE,FALSE,1373,36995.04936,7.216034932,14.09567071
Position_19,0,6,FALSE,FALSE,430,727,282,655,6,S,0,4,bud,-1,-1,FALSE,FALSE,2112,70174.07757,11.09997507,26.73737992
Position_20,0,1,FALSE,FALSE,155,148,,,-1,S,2,3,mother,-1,-1,FALSE,FALSE,3647,157792.896,19.16742855,60.1214687
Position_20,0,3,FALSE,FALSE,140,188,140,188,3,S,0,1,bud,-1,-1,FALSE,FALSE,373,4965.710835,1.960364916,1.892010579
Position_20,0,4,FALSE,FALSE,199,196,199,196,4,S,2,6,mother,-1,-1,FALSE,FALSE,4289,204466.9558,22.5415687,77.90498811
Position_20,0,5,FALSE,FALSE,811,252,526,371,5,G1,2,-1,mother,-1,-1,FALSE,FALSE,3298,138151.3828,17.33319971,52.63775651
Position_20,0,6,FALSE,FALSE,194,259,194,259,6,S,0,4,bud,-1,-1,FALSE,FALSE,2576,97337.4491,13.53860596,37.08703337
Position_20,0,7,FALSE,FALSE,526,371,526,371,7,S,2,9,mother,-1,-1,FALSE,FALSE,4423,215595.288,23.24582848,82.14505017
Position_20,0,8,FALSE,FALSE,258,403,258,403,8,S,2,10,mother,-1,-1,FALSE,FALSE,4073,189982.6907,21.40634398,72.38626505
Position_20,0,9,FALSE,FALSE,510,432,510,432,9,S,0,7,bud,-1,-1,FALSE,FALSE,2313,80974.143,12.15636475,30.85236742
Position_20,0,10,FALSE,FALSE,259,461,259,461,10,S,0,8,bud,-1,-1,FALSE,FALSE,2202,76886.37141,11.57298538,29.29486491
Position_21,0,1,FALSE,FALSE,277,163,,,-1,S,2,2,mother,-1,-1,FALSE,FALSE,3135,124593.0971,16.4765255,47.47184554
Position_21,0,2,FALSE,FALSE,280,206,,,-1,S,0,1,bud,-1,-1,FALSE,FALSE,837,17323.78865,4.398995803,6.600624259
Position_21,0,3,FALSE,FALSE,459,632,,,-1,S,2,4,mother,-1,-1,FALSE,FALSE,3451,143733.1359,18.13731723,54.76448845
Position_21,0,4,FALSE,FALSE,462,687,,,-1,S,0,3,bud,-1,-1,FALSE,FALSE,1978,62249.39796,10.39571529,23.71795769
Position_22,0,1,FALSE,FALSE,73,219,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,2984,117227.2637,15.68291933,44.66535214
Position_22,0,2,FALSE,FALSE,573,231,,,-1,S,2,3,mother,-1,-1,FALSE,FALSE,3290,140049.634,17.29115435,53.3610188
Position_22,0,3,FALSE,FALSE,540,277,,,-1,S,0,2,bud,-1,-1,FALSE,FALSE,2190,72707.17431,11.50991734,27.70252791
Position_22,0,4,FALSE,FALSE,482,602,,,-1,S,2,5,mother,-1,-1,FALSE,FALSE,3681,155915.0576,19.34612133,59.405984
Position_22,0,5,FALSE,FALSE,479,665,,,-1,S,0,4,bud,-1,-1,FALSE,FALSE,2332,79595.25054,12.25622248,30.32698864
Position_23,0,1,FALSE,FALSE,369,59,369,59,1,G1,2,-1,mother,-1,-1,FALSE,FALSE,4038,190861.4515,21.22239552,72.72108614
Position_23,0,2,FALSE,FALSE,309,87,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,4040,181546.8101,21.23290686,69.17206756
Position_23,0,3,FALSE,FALSE,370,109,,,-1,S,0,5,bud,-1,-1,FALSE,FALSE,1153,26384.24383,6.059787528,10.05279408
Position_23,0,4,FALSE,FALSE,411,113,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,2537,87451.43059,13.33363483,33.32031151
Position_23,0,5,FALSE,FALSE,341,149,,,-1,S,2,3,mother,-1,-1,FALSE,FALSE,3777,164345.8426,19.85066565,62.61824002
Position_23,0,6,FALSE,FALSE,569,170,569,170,6,S,2,7,mother,-1,-1,FALSE,FALSE,3772,169330.6763,19.8243873,64.51753668
Position_23,0,7,FALSE,FALSE,528,181,528,181,7,S,0,6,bud,-1,-1,FALSE,FALSE,397,5041.860485,2.086500996,1.921024743
Position_23,0,8,FALSE,FALSE,626,196,401,215,8,S,2,13,mother,-1,-1,FALSE,FALSE,2992,118682.1077,15.72496469,45.2196696
Position_23,0,9,FALSE,FALSE,539,208,,,-1,S,0,12,bud,-1,-1,FALSE,FALSE,723,14137.26691,3.799849422,5.386511509
Position_23,0,10,FALSE,FALSE,343,208,343,208,10,S,2,21,mother,-1,-1,FALSE,FALSE,3130,118228.643,16.45024715,45.04689274
Position_23,0,11,FALSE,FALSE,401,215,401,215,11,G1,2,-1,mother,-1,-1,FALSE,FALSE,1915,59602.08276,10.06460808,22.70929075
Position_23,0,12,FALSE,FALSE,579,238,579,238,12,S,2,9,mother,-1,-1,FALSE,FALSE,4404,210880.0805,23.14597075,80.34848517
Position_23,0,13,FALSE,FALSE,636,244,636,244,13,S,0,8,bud,-1,-1,FALSE,FALSE,1369,36003.09645,7.195012252,13.71772172
Position_23,0,14,FALSE,FALSE,533,266,533,266,14,S,0,15,bud,-1,-1,FALSE,FALSE,298,2923.154605,1.566189665,1.113765908
Position_23,0,15,FALSE,FALSE,553,300,553,300,15,S,2,14,mother,-1,-1,FALSE,FALSE,3352,138758.7248,17.61700589,52.86916294
Position_23,0,16,FALSE,FALSE,419,428,419,428,16,G1,2,-1,mother,-1,-1,FALSE,FALSE,2989,121086.5291,15.70919768,46.13579036
Position_23,0,17,FALSE,FALSE,577,658,577,658,17,G1,2,-1,mother,-1,-1,FALSE,FALSE,2968,111893.7685,15.59882861,42.63321018
Position_23,0,18,FALSE,FALSE,583,724,583,724,18,S,2,20,mother,-1,-1,FALSE,FALSE,5335,286878.8441,28.03899954,109.3051581
Position_23,0,19,FALSE,FALSE,363,781,626,196,19,G1,2,-1,mother,-1,-1,FALSE,FALSE,5199,274361.9747,27.32422841,104.5360425
Position_23,0,20,FALSE,FALSE,584,784,533,266,20,S,0,18,bud,-1,-1,FALSE,FALSE,1720,52273.17281,9.039752428,19.91686573
Position_23,0,21,FALSE,FALSE,313,183,313,183,21,S,0,10,bud,-1,-1,FALSE,FALSE,246,2829.621816,1.292894824,1.078128508
