Position_n,frame_i,Cell_ID,time_seconds,is_cell_dead,is_cell_excluded,x_centroid,y_centroid,editIDclicked_x,editIDclicked_y,editIDnewID,cell_cycle_stage,generation_num,relative_ID,relationship,emerg_frame_i,division_frame_i,is_history_known,corrected_assignment,cell_area_pxl,cell_vol_vox,cell_area_um2,cell_vol_fl,FITC_mean_maxProj,FITC_mean_meanProj,FITC_mean_zSlice,FITC_sum_maxProj,FITC_sum_meanProj,FITC_sum_zSlice,FITC_amount_autoBkgr_maxProj,FITC_amount_autoBkgr_meanProj,FITC_amount_autoBkgr_zSlice,FITC_amount_dataPrepBkgr_maxProj,FITC_amount_dataPrepBkgr_meanProj,FITC_amount_dataPrepBkgr_zSlice,FITC_median_maxProj,FITC_median_meanProj,FITC_median_zSlice,FITC_min_maxProj,FITC_min_meanProj,FITC_min_zSlice,FITC_max_maxProj,FITC_max_meanProj,FITC_max_zSlice,FITC_q25_maxProj,FITC_q25_meanProj,FITC_q25_zSlice,FITC_q75_maxProj,FITC_q75_meanProj,FITC_q75_zSlice,FITC_q05_maxProj,FITC_q05_meanProj,FITC_q05_zSlice,FITC_q95_maxProj,FITC_q95_meanProj,FITC_q95_zSlice,bbox-0,bbox-1,bbox-2,bbox-3,bbox_area,eccentricity,equivalent_diameter,euler_number,extent,filled_area,inertia_tensor_eigvals-0,inertia_tensor_eigvals-1,local_centroid-0,local_centroid-1,major_axis_length,minor_axis_length,moments-0-0,moments-0-1,moments-0-2,moments-0-3,moments-1-0,moments-1-1,moments-1-2,moments-1-3,moments-2-0,moments-2-1,moments-2-2,moments-2-3,moments-3-0,moments-3-1,moments-3-2,moments-3-3,moments_central-0-0,moments_central-0-1,moments_central-0-2,moments_central-0-3,moments_central-1-0,moments_central-1-1,moments_central-1-2,moments_central-1-3,moments_central-2-0,moments_central-2-1,moments_central-2-2,moments_central-2-3,moments_central-3-0,moments_central-3-1,moments_central-3-2,moments_central-3-3,moments_hu-0,moments_hu-1,moments_hu-2,moments_hu-3,moments_hu-4,moments_hu-5,moments_hu-6,moments_normalized-0-0,moments_normalized-0-1,moments_normalized-0-2,moments_normalized-0-3,moments_normalized-1-0,moments_normalized-1-1,moments_normalized-1-2,moments_normalized-1-3,moments_normalized-2-0,moments_normalized-2-1,moments_normalized-2-2,moments_normalized-2-3,moments_normalized-3-0,moments_normalized-3-1,moments_normalized-3-2,moments_normalized-3-3,orientation,perimeter,solidity,FITC_concentration
Position_53,0,15,0.0,0,0,59,82,,,-1,G1,2,-1,mother,-1,-1,False,False,1050.0,23580.06443329814,48.355818,233.04196864168972,462.24285714285713,394.39385714285714,410.6980952380952,485355.0,414113.55,431233.0,116805.0,75593.55000000002,95233.0,123105.0,79531.05000000002,98383.0,448.0,389.65,401.0,374.0,342.75,319.0,820.0,462.7,702.0,422.0,377.125,378.0,492.75,414.025,437.0,393.0,359.2,345.0,572.55,434.2275,501.0999999999999,65,41,101,81,1440,0.5159910275372036,36.56366395715726,1,0.7291666666666666,1050,97.8888113835906,71.82623442139806,17.913333333333334,18.943809523809524,39.5755098784267,33.90014381595407,1050.0,19891.0,479389.0,12981631.0,18809.0,358677.0,8678323.0,235494417.0,412555.0,7892323.0,188663925.0,5043475423.0,10097033.0,193569423.0,4557312421.0,119545636527.0,1050.0,-1.602273869139026e-12,102577.68476190476,13752.853144671302,3.090860900556436e-12,2362.8866666666645,1343.8967873016854,329865.4477482627,75623.11333333331,-7694.691073015784,4731306.910457631,-2574632.662025058,-2526.307022222433,432003.3261319366,1741482.1077391703,43470391.67118021,0.161633376957132,0.0006161069550205,1.09691036425691e-06,2.9851893790161075e-08,3.93608809189436e-15,6.281569469764727e-10,-3.699636789652968e-15,,,0.0930409839110247,0.000384963503267,,0.0021432078609221,3.761773719436608e-05,0.0002849501762213,0.0685923930461073,-0.000215386233014,0.004087080799445,-6.863612044872647e-05,-7.071521751685776e-05,0.0003731807158034,4.6425487204094366e-05,3.5763198808052374e-05,1.4840164950737869,125.7401153701776,0.9571558796718322,408.6517143460288
Position_53,0,17,0.0,0,0,25,103,,,-1,G1,2,-1,mother,-1,-1,False,False,1209.0,31107.6005279762,55.678270440000006,307.4366691094267,505.0827129859388,414.3779156327544,431.66335814722913,610645.0,500982.9,521881.0,186286.0,111201.30000000006,135001.00000000003,193540.0,115735.05000000006,138628.00000000003,488.0,414.35,422.0,373.0,345.0,315.0,910.0,490.6,739.0,435.0,381.05,371.0,568.0,447.6,478.0,399.4,356.06,340.0,643.5999999999999,474.2,566.1999999999998,84,6,123,46,1560,0.253540434561434,39.23450789273152,1,0.775,1209,99.67880047963104,93.27117287296774,19.380479735318445,19.307692307692307,39.93570842834889,38.630800741991926,1209.0,23343.0,568655.0,15528483.0,23431.0,448756.0,10895072.0,297483652.0,569425.0,10855236.0,259201252.0,6961515144.0,15489541.0,293968666.0,6888057002.0,181340392882.0,1209.0,1.1226575225009585e-12,117955.53846153844,-5831.254437869515,4.504840944719035e-12,-3642.538461538458,14923.319781128766,-256529.93896368897,115320.9793217535,2141.593370236145,7413470.446900784,1461212.2974492242,-16140.478888348502,-1118695.8719559088,4156010.08101444,-115829113.99583736,0.1595946843280387,2.8089365289467377e-05,1.4944749423739214e-06,5.84391342379325e-09,-3.751998774130514e-16,-8.864954050168991e-12,3.968481416369718e-16,,,0.0806985508202805,-0.0001147350844025,,-0.0024920201203535,0.0002936295050914,-0.0001451640763913,0.0788961335077581,4.213774218018404e-05,0.0041951032874625,2.37805155419792e-05,-0.0003175781861833,-0.0006330428864223,6.763703159131155e-05,-5.4214134750864336e-05,-0.9589005187415458,131.74011537017762,0.9679743795036028,439.1180804523639
Position_53,0,20,0.0,0,0,390,128,,,-1,G1,2,-1,mother,-1,-1,False,False,1621.0,47370.569479047685,74.65217236000001,468.1637235683816,412.9074645280691,369.8184762492289,376.39296730413326,669323.0,599475.7500000001,610133.0,100352.00000000004,76865.35000000012,91413.00000000004,110078.00000000004,82944.10000000012,96276.00000000004,407.0,370.2,372.0,350.0,332.25,300.0,660.0,425.1,566.0,384.0,354.0,349.0,433.0,382.6,397.0,364.0,339.55,326.0,480.0,406.1,444.0,106,368,151,415,2115,0.3750133241524836,45.430400636750925,1,0.7664302600472813,1621,139.5344689139353,119.91103981423578,22.58050586057989,22.68723010487353,47.24988362549653,43.80155975564994,1621.0,36776.0,1055820.0,34026350.0,36603.0,819122.0,23390032.0,753184670.0,1025601.0,22739300.0,637215254.0,20146193552.0,32083581.0,705547856.0,19345449046.0,597810477656.0,1621.0,-3.097966327914037e-12,221474.4256631709,23436.195942291582,7.815970093361102e-12,-11298.683528685986,61753.96847742926,-1903954.978533632,199086.74398519445,-18485.903515739188,17605217.365678925,-13560991.75381494,-65967.16975949214,-3804572.898744155,8375278.77910453,-505148154.0735756,0.1600527506034368,0.0001465493077748,6.195418116865459e-06,3.775530985961974e-09,-5.608391601946633e-16,3.7193348107093126e-11,1.3743902940673715e-16,,,0.0842864096210901,0.000221528487952,,-0.0042999342485088,0.0005837237107733,-0.0004470001101718,0.0757663409823466,-0.0001747363038077,0.0041332564009043,-7.907713020534271e-05,-0.0006235486086258,-0.0008932167640882,4.883809551281367e-05,-7.316219235388017e-05,-1.1757666500796258,153.0538238691624,0.9712402636309168,195.25861445060886
Position_53,0,21,0.0,0,0,438,131,,,-1,G1,2,-1,mother,-1,-1,False,False,1602.0,46138.72903805603,73.77716232,455.98943446780726,466.9269662921348,403.9557740324594,415.08489388264667,748017.0,647137.15,664966.0,185715.0,130652.35000000003,152325.99999999997,195327.0,136659.85000000003,157131.99999999997,462.0,402.1,415.0,369.0,345.5,301.0,705.0,474.8,642.0,419.0,375.8625,369.0,509.0,431.5,454.0,393.0,360.45,337.0,558.0,451.1424999999999,508.0,109,415,154,463,2160,0.4007440842453416,45.16336735304101,1,0.7416666666666667,1602,140.89709685117353,118.26961189772184,22.98314606741573,23.03932584269663,47.480033167835686,43.50073321639015,1602.0,36909.0,1068905.0,34859397.0,36819.0,833845.0,24190079.0,795023389.0,1042855.0,23190219.0,661482173.0,21461621907.0,32771181.0,715968673.0,19980885515.0,636129649129.0,1602.0,-2.238209617644316e-12,218546.5224719101,162217.3240752423,-3.268496584496461e-12,-14439.938202247187,288652.1355889406,-3111661.914212716,196638.54494382016,-172706.7338719862,17756564.05432101,-26118894.447292704,-235652.59399065867,-4266602.827399677,50363285.3415817,-790821051.3032005,0.1617769717533678,0.0001995021342386,0.0001588786321774,2.766422007080587e-07,-7.668546324736579e-13,-9.97712092822744e-10,-1.6660316048882877e-12,,,0.0851567105069623,0.0015792138844664,,-0.0056265257544202,0.0028100787810524,-0.0007568413801767,0.0766202612464055,-0.0016813301145627,0.00431888258319,-0.0001587215877313,-0.0022941190188044,-0.0010377546345269,0.0003060520279261,-0.0001200682482607,-1.1098861161647262,154.46803743153546,0.9621621621621622,334.0559857001558
Position_53,0,23,0.0,0,0,258,144,,,-1,G1,2,-1,mother,-1,-1,False,False,990.0,22752.98471499093,45.5926284,224.867933056539,425.4959595959596,374.5141919191919,380.740404040404,421241.0,370769.05,376933.0,73751.00000000003,51593.04999999999,60132.99999999999,79691.00000000003,55305.54999999999,63102.99999999999,407.0,368.475,370.0,361.0,339.4,311.0,601.0,437.7,562.0,392.0,359.5125,351.0,445.0,386.0750000000001,396.0,378.0,348.8675,332.0,529.55,417.905,472.55,126,242,163,278,1332,0.3010879001810302,35.50362163621919,1,0.7432432432432432,990,83.19220378811005,75.65050409884026,18.37272727272727,16.726262626262628,36.4839041305856,34.79091929773406,990.0,16559.0,357337.0,8740673.0,18189.0,307537.0,6680009.0,164161297.0,411069.0,6928061.0,148093765.0,3582626549.0,10367109.0,173387545.0,3626558525.0,85842537985.0,990.0,-9.769962616701378e-13,80366.81717171718,75287.51101724291,-8.810729923425242e-13,3303.0090909090927,4259.7595224976685,585318.8523466348,76887.46363636362,-68957.62192837465,4051607.343464702,-4299634.4959521415,-10614.427438016215,440513.3504004506,637728.1291867183,55762928.747103736,0.1604471796837882,5.803207244478323e-05,8.429293632079027e-05,8.459531222472188e-08,-1.732396122421276e-13,-5.713537952456304e-10,-1.4497781333940026e-13,,,0.0819985890947017,0.002441377587061,,0.0033700735546465,0.000138132889293,0.0006032355514605,0.0784485905890864,-0.0022361157960768,0.0041756276606125,-0.0001408342733982,-0.0003441981929874,0.0004539975310707,2.0888747121217825e-05,5.805034391835933e-05,1.027785390596195,120.32590180780451,0.9620991253644317,267.4147406552656
Position_53,0,24,0.0,0,0,478,149,,,-1,G1,2,-1,mother,-1,-1,False,False,1022.0,23344.421357098217,47.06632952,230.71310620241388,485.6193737769081,409.9678082191781,431.24461839530335,496303.0,418987.1,440732.0,137581.00000000003,89494.29999999997,113692.00000000004,143713.00000000003,93326.79999999996,116758.00000000004,462.5,403.925,417.5,369.0,342.1,294.0,930.0,512.35,785.0,424.0,377.9875,383.0,524.75,436.2,470.0,393.0,359.1575,341.05,641.9499999999999,480.875,565.0,132,461,168,498,1332,0.4263787132575152,36.07285426355026,1,0.7672672672672672,1022,90.32919961061712,73.90745887338075,17.149706457925635,17.63894324853229,38.01666994582605,34.38777896250486,1022.0,18027.0,407793.0,10414041.0,17527.0,315134.0,7215572.0,185796926.0,378617.0,6838964.0,154979218.0,3944521964.0,9156805.0,165468428.0,3693503486.0,92478062060.0,1022.0,1.644906433284632e-12,89815.7700587084,52492.87407370536,1.0871303857129533e-12,5976.241682974565,11212.57863212858,1027639.894872862,78034.0949119374,-44421.35709881626,4714488.053173542,-1572249.3593582509,-12889.05287969942,964443.0517438948,-370020.1260401808,133728106.3926664,0.1607012313933442,0.0002581883196305,3.288978152065177e-05,6.095349121238001e-08,5.6321079872788576e-14,3.529113321800492e-10,-6.539288064780688e-14,,,0.0859905657326568,0.0015720744603355,,0.0057217168314445,0.0003357981214235,0.000962694007887,0.0747106656606873,-0.0013303459225806,0.0044165367865626,-4.6072660447990685e-05,-0.0003860057428297,0.0009034911465528,-1.0842943916307534e-05,0.0001225798573992,1.1744989445645473,122.08326112068522,0.9614299153339604,492.78518187108745
Position_53,0,25,0.0,0,0,210,152,,,-1,G1,2,-1,mother,-1,-1,False,False,1552.0,40979.976942940586,71.47450432000001,405.0054455401743,610.5412371134021,502.8082152061856,548.4310567010309,947560.0,780358.35,851165.0,402808.0,279993.55,354525.0,412120.0,285813.55,359181.0,613.0,502.625,552.0,397.0,364.6,310.0,1161.0,654.45,1016.0,549.0,460.05,500.0,674.0,546.6125,601.0,446.0,398.225,374.0,765.8999999999996,603.2449999999998,694.4499999999998,130,188,178,232,2112,0.5952049617900411,44.45298385293132,1,0.7348484848484849,1552,156.45550138518396,101.028175729148,22.000644329896907,22.802835051546392,50.03286941764327,40.20510927315542,1552.0,35390.0,997724.0,31150142.0,34145.0,820646.0,23889818.0,760950800.0,960095.0,24094594.0,712128502.0,22776827248.0,30531293.0,794322548.0,23727484808.0,759627275894.0,1552.0,-1.4992451724538114e-12,190731.6675257732,-299239.30636225926,-7.958078640513122e-12,42043.19716494847,21838.95661401217,8550120.974126011,208882.9993556701,351751.226550045,19217832.046009395,31522150.950000063,217463.23131526343,13855950.751966037,45992033.50562542,2223411735.0647864,0.1659044311303685,0.0012754528698338,0.000206312765803,6.66590922073064e-06,1.70258766472353e-10,1.4305276742783608e-07,1.7922284198867546e-10,,,0.0791843528826178,-0.0031534746711526,,0.0174546964529259,0.0002301455559561,0.0022871629580898,0.0867200782477507,0.0037068612307555,0.0051407826536533,0.000214039947206,0.0022916935619062,0.0037064758972317,0.0003122925348291,0.0003832242878425,0.6790966391517347,154.22539674441617,0.958616429894997,875.3586004927755
Position_53,0,26,0.0,0,0,416,167,,,-1,G1,2,-1,mother,-1,-1,False,False,1070.0,25409.566782185622,49.276881200000005,251.1229552405759,409.6280373831776,366.7474766355141,377.485046728972,438302.0,392419.8000000001,403909.0,62732.0,47451.8000000001,61508.99999999999,69152.0,51464.3000000001,64718.99999999999,403.0,367.05,375.0,353.0,332.9,302.0,687.0,405.65,541.0,384.0,352.42499999999995,355.0,428.75,380.5375,397.0,364.0,338.8675,327.0,471.6499999999999,394.605,434.0,146,397,186,436,1560,0.3342707359987327,36.910246719124274,1,0.6858974358974359,1070,91.3609542776805,81.15256218663946,21.94485981308411,19.87663551401869,38.23316974098392,36.03388675935794,1070.0,21268.0,520038.0,14152252.0,23481.0,464542.0,11380426.0,310957648.0,602575.0,11917012.0,289689584.0,7848134938.0,16978905.0,336310330.0,8088250930.0,216329837692.0,1070.0,2.1316282072803012e-14,97301.71588785049,-52415.26262206309,-8.171241461241152e-14,-2181.278504672896,54977.94810725848,-304525.36822254857,87287.74672897189,35584.05713686786,4743869.653698154,5176319.197186347,-75553.63260372057,-364477.7093610136,6815027.555762221,-42800124.14987909,0.1612275854806728,9.102215834084168e-05,5.929799008056955e-05,5.038304506815838e-07,-2.416710226268402e-12,-2.755216246237964e-09,-1.3203871994128645e-12,,,0.0849870869838854,-0.0013995819146845,,-0.0019052131231311,0.0014680102326721,-0.0002485834115394,0.0762404984967873,0.0009501584143336,0.0038724107265607,0.0001291748087766,-0.0020174180666296,-0.0002975223803254,0.0001700687009027,-3.2652009788982415e-05,-1.365369229123381,126.01828996322963,0.9511111111111112,244.9357922738459
Position_53,0,29,0.0,0,0,471,183,,,-1,G1,2,-1,mother,-1,-1,False,False,877.0,18973.42257393066,40.388621320000006,187.5144896659228,414.4218928164196,360.14583808437857,365.3340935005701,363448.0,315847.9,320398.0,55620.99999999998,33103.10000000002,39758.00000000001,60882.99999999998,36391.85000000002,42389.00000000001,400.0,359.5,360.0,343.0,326.0,302.0,660.0,404.85,610.0,375.0,344.05,341.0,441.0,375.3,380.0,359.0,332.1,323.8,517.1999999999999,391.83,429.3999999999999,166,455,201,488,1155,0.3233062037696958,33.416030295843605,1,0.7593073593073593,877,73.9267062054137,66.19937667535142,17.464082098061574,16.556442417331812,34.392256385509505,32.54519975058722,877.0,14520.0,299210.0,6895158.0,15316.0,255709.0,5299799.0,122713297.0,331560.0,5571269.0,114452455.0,2619152453.0,8023396.0,135408589.0,2747477543.0,61881170773.0,877.0,1.4281908988778014e-12,58810.45610034206,-6078.995614519801,2.657429831742775e-12,2130.527936145952,3823.0692523621583,353768.3147345589,64080.11858608895,7399.522531330952,2787117.410963177,645917.6123518473,-5195.964115252632,232621.7703561873,276094.84500361374,30313587.90445756,0.1597788858389568,7.763537932670873e-05,2.076625862324933e-06,6.9943106359675826e-09,2.580876790593336e-16,-3.6857179836389895e-11,8.024575215294319e-16,,,0.0764637090791558,-0.0002668903349138,,0.0027700527949745,0.0001678468447525,0.0005244693977402,0.0833151767598009,0.0003248663384247,0.0041319635735494,3.23354232464324e-05,-0.0002281219942991,0.0003448669502567,1.3821644585357572e-05,5.12435216974442e-05,0.3399818344844574,112.66904755831214,0.961622807017544,212.0262816533973
Position_53,0,31,0.0,0,0,317,196,,,-1,G1,2,-1,mother,-1,-1,False,False,1157.0,28568.55052417746,53.283506120000006,282.3432172641729,480.2549697493517,409.3368625756266,431.923941227312,555655.0,473602.75,499736.0,149547.99999999997,100585.95000000006,129496.0,156489.99999999997,104924.70000000006,132967.0,463.0,404.35,419.0,371.0,350.6,308.0,793.0,509.55,793.0,420.0,378.95,386.0,525.0,436.0,462.0,389.0,358.14,343.0,631.4000000000001,476.18,567.4000000000001,179,298,216,338,1480,0.3635239738667661,38.381481905452574,1,0.7817567567567567,1157,99.12794917673142,86.02822245601172,17.732065687121867,19.985306828003456,39.825207932008375,37.100560094103535,1157.0,23123.0,576305.0,16079615.0,20516.0,412742.0,10288114.0,286122350.0,463832.0,9367018.0,230215350.0,6287719006.0,11804606.0,239338448.0,5796445036.0,155271703292.0,1157.0,2.327027459614328e-12,114184.75021607603,-2051.7878069599574,4.440892098500626e-12,2723.4451166810704,-39821.888388965024,121784.59193927322,100040.94036300776,608.5479449804753,6579762.894262268,2700049.423703468,32041.4563742998,818435.5527230359,-4236306.508226119,48867419.21764527,0.16003126329537,0.0001281910643921,1.1078568743459946e-05,3.020180080410796e-08,-1.512023223485679e-14,-2.5380020555344424e-10,8.750824052202421e-15,,,0.0852984988716803,-4.5060815503504e-05,,0.002034472902666,-0.0008745576709294,7.86307229019055e-05,0.0747327644236896,1.3364767341332029e-05,0.0042482509869307,5.125130846252915e-05,0.0007036859022401,0.0005284262822945,-8.041195456974765e-05,2.7270052114395425e-05,1.3869950042570145,129.49747468305833,0.9641666666666666,458.6474619605888
Position_53,0,34,0.0,0,0,238,231,,,-1,G1,2,-1,mother,-1,-1,False,False,961.0,21701.5717123627,44.25708676,214.4768097972681,444.08324661810616,388.9661810613944,405.1279916753382,426764.0,373796.5,389328.0,89453.00000000001,63970.100000000006,81808.0,95219.0,67573.85,84691.0,429.0,384.0,395.0,369.0,349.75,298.0,662.0,464.25,599.0,399.0,366.6,365.0,478.0,408.9,439.0,383.0,355.65,340.0,550.0,436.25,500.0,214,222,250,257,1260,0.3390101739823269,34.97975417996089,1,0.7626984126984127,961,81.4480756330195,72.08741949919735,17.30697190426639,16.585848074921955,36.09943503890763,33.96172421987961,961.0,15939.0,336371.0,7962333.0,16632.0,279993.0,5940551.0,141007611.0,363388.0,6173581.0,129523735.0,3029031511.0,8923722.0,152465199.0,3152844233.0,72368540781.0,961.0,2.273736754432321e-13,72009.16753381894,-5331.528244620101,-1.3073986337985845e-12,4137.174817898023,-18249.552388088705,697499.7016273186,75538.44328824143,3278.903077461197,3762807.440234595,-1416506.1801198088,19892.662289216794,569818.2319812791,-2118669.510112459,74852912.54859552,0.1597663841126085,9.48780626056824e-05,7.07808904361491e-06,8.434409028883611e-09,-1.994780649505232e-15,-8.079201934170147e-11,5.175210348085158e-16,,,0.0779724202631222,-0.0001862272564289,,0.004479784236523,-0.0006374465099607,0.0007859118971105,0.0817939638494862,0.0001145302240175,0.0042397654463751,-5.148569941063746e-05,0.0006948394064922,0.0006420460491377,-7.700720482483631e-05,8.776374620277749e-05,0.5838143450179962,116.91168824543142,0.9638916750250752,381.43051492293336
Position_53,0,38,0.0,0,0,495,267,,,-1,G1,2,-1,mother,-1,-1,False,False,1104.0,25474.384994194923,50.842688640000006,251.7635541572248,425.6684782608696,373.4346467391304,391.963768115942,469938.0,412271.85,432728.0,82434.0,56342.25,79447.99999999997,89058.0,60482.25,82759.99999999997,407.0,367.75,385.0,341.0,327.1,305.0,764.0,431.9,637.0,386.0,352.975,361.0,461.0,393.3,416.0,360.15,337.9225,333.0,530.0,418.05,471.8499999999999,249,478,287,512,1292,0.5043152031892437,37.492085263260826,1,0.8544891640866873,1104,103.19439646092304,76.94857097632756,18.17481884057971,17.592391304347824,40.633857106786806,35.08813382927683,1104.0,19422.0,428896.0,10541712.0,20065.0,360770.0,8077976.0,200286242.0,476339.0,8782566.0,197680280.0,4898441406.0,12730561.0,240270656.0,5428521026.0,134288728604.0,1104.0,2.586375558166765e-12,87216.57608695651,-72290.53036389401,-6.302514066192089e-12,7778.668478260869,9178.13915800213,985827.4804634524,111661.25996376816,119872.1376516227,6947470.958165948,14360597.30793186,14339.625592378105,2065238.616513436,3145949.6526055806,232312634.10985857,0.1631729777511328,0.0005651741980478,0.0001138518641385,1.71773460874402e-06,-3.900986601553581e-12,-3.504624742758741e-09,-2.3702858997222992e-11,,,0.0715584436756298,-0.0017850842883339,,0.0063821515948763,0.0002266375958873,0.0007326451854363,0.0916145340755029,0.0029600262780447,0.0051632067976706,0.0003212038537618,0.000354091195855,0.0015348396744373,7.036553776210109e-05,0.0001563855189389,0.2833883246454148,125.94112549695429,0.9735449735449736,315.56592957209836
Position_53,0,39,0.0,0,0,214,271,,,-1,G1,2,-1,mother,-1,-1,False,False,1209.0,27683.764405742106,55.678270440000006,273.59886885705646,413.8403639371381,367.5733250620348,372.40694789081886,500333.0,444396.15,450240.0,75974.0,54614.55000000006,63360.0,83228.0,59148.30000000006,66987.0,396.0,362.7,359.0,353.0,333.2,294.0,1011.0,438.35,700.0,382.0,352.35,343.0,428.0,380.7,384.0,369.0,342.2,326.0,519.0,406.13,465.5999999999999,250,198,294,232,1496,0.6477088038237099,39.23450789273152,1,0.8081550802139037,1209,126.60485697047754,73.49073981158375,21.22746071133168,16.205128205128204,45.00752949815887,34.29069607029493,1209.0,19592.0,407488.0,9502964.0,25664.0,424393.0,8902717.0,208675201.0,696700.0,11677447.0,243235491.0,5640764863.0,21279770.0,360127171.0,7429932883.0,170054557423.0,1209.0,3.979039320256561e-12,89997.1282051282,-17261.28336620617,4.625633209798252e-12,8504.589743589739,-22854.44459290338,1362410.184071468,151918.44830438387,26272.49019108833,8141284.971722653,570771.0650420138,40912.33699965946,2116040.978548724,-2084082.2649929773,289924512.3002787,0.165505042830489,0.0019300445456763,8.213589894543203e-06,1.576781532761267e-07,1.408431517970124e-13,5.4823905623853955e-09,-1.1118719579951233e-13,,,0.061570977665529,-0.0003396310047897,,0.0058183623811144,-0.0004496813948489,0.0007709549101204,0.1039340651649599,0.0005169344626713,0.0046069558911267,9.289019950651822e-06,0.0008049863865101,0.0011974163152193,-3.391741965212341e-05,0.0001356999638104,0.1340390823866274,133.84062043356596,0.9664268585131894,231.57990478792092
Position_53,0,40,0.0,0,0,262,273,,,-1,G1,2,-1,mother,-1,-1,False,False,1014.0,23565.72281760188,46.69790424,232.90023033708025,483.6360946745562,414.88614398422095,427.1972386587771,490407.0,420694.5500000001,433178.0,134493.0,93780.95000000008,108698.0,140577.0,97583.45000000008,111740.0,477.0,415.35,412.5,377.0,355.2,322.0,877.0,487.0,699.0,433.0,387.7625,383.0,518.0,440.4125,465.0,400.0,367.3,355.65,596.0499999999997,465.1875,534.0,255,245,292,281,1332,0.3407719199334803,35.93139154501889,1,0.7612612612612613,1014,86.22396514307036,76.21116395682887,18.76232741617357,17.807692307692307,37.14274414053337,34.91960227879553,1014.0,18057.0,398949.0,9863175.0,19025.0,337706.0,7494010.0,186493304.0,444267.0,7870044.0,173018312.0,4263334998.0,11558681.0,204346448.0,4434050116.0,107676057782.0,1014.0,1.4210854715202004e-12,77395.5,2343.4615384618683,-3.751665644813329e-12,-1085.346153846155,47453.26035502944,-65378.81878698206,87313.7209072978,-598.7986648458952,4581098.686362814,88482.04518826187,-53219.15337542632,-307075.4492167688,2438495.690766427,-25300062.01954254,0.1601924350097625,9.750688350781324e-05,3.5698413725005856e-05,3.38524156072731e-08,2.305571282794209e-14,3.1139088270710524e-10,2.9211855420107405e-14,,,0.0752730996813837,7.157526137974233e-05,,-0.0010555829373447,0.0014493429729857,-6.270803684305685e-05,0.0849193353283788,-1.8288830538399324e-05,0.0043939567972635,2.665154006810305e-06,-0.0016254479754572,-0.0002945311484721,7.344955179333904e-05,-2.393149147175113e-05,-0.1077308790025861,124.32590180780451,0.9566037735849056,466.71486688819346
Position_53,0,43,0.0,0,0,148,301,,,-1,G1,2,-1,mother,-1,-1,False,False,1039.0,22767.89840474595,47.84923324,225.01532517372567,576.4571703561116,467.5412415784408,508.3137632338787,598939.0,485775.35,528138.0,234250.0,150801.75000000003,195658.0,240484.0,154698.00000000003,198775.0,550.0,459.15,482.0,415.0,380.95,341.0,1186.0,602.3,1174.0,480.0,423.875,429.0,635.0,506.1,566.5,444.0,395.93,379.0,806.0999999999999,566.455,712.0,281,132,321,169,1480,0.58159977985913,36.37163574792636,1,0.702027027027027,1039,102.62590416943053,67.91183988557164,20.40327237728585,16.612127045235805,40.52177768448576,32.963456101706726,1039.0,17260.0,364556.0,8682586.0,21199.0,366630.0,7970720.0,194058468.0,531887.0,9407808.0,205085854.0,4982977362.0,14822713.0,265516812.0,5753028002.0,138406073178.0,1039.0,-2.021494083237485e-12,77830.68719923004,40668.88535378151,4.718003765447065e-12,14469.518768046186,51845.66710976459,2342355.2555557485,99358.02887391722,-18417.482894728382,4783404.182121657,-3656.700635891305,-83980.1869069707,2336650.386292913,3332085.7028462333,291522423.68527585,0.1641364235370569,0.0011162971902388,5.497899693381641e-05,1.2617554841151065e-06,-6.166117664352627e-12,-2.2809295816120242e-08,8.509875448087587e-12,,,0.0720974276547005,0.001168754781427,,0.0134036473288117,0.0014899565307407,0.0020883636281811,0.0920389958823563,-0.0005292872181721,0.0042647191493,-1.0114280431476121e-07,-0.0024134481222887,0.0020832773623622,9.21640915570448e-05,0.0002501553386565,0.4656098731617759,127.1543289325507,0.947992700729927,869.5318856568547
