selection_subset,position,Cell_ID,cell_cycle_stage,generation_num,frame_i,mCitrine_corrected_amount,mCitrine_corrected_amount_rel,file,relationship,relative_ID,phase_length,phase_begin,gui_mCitrine_amount_autoBkgr,frames_in_phase,centered_frames_in_phase,min_centered_frames,max_centered_frames,centered_time_in_minutes,Generation,contributing_ccs_at_time,Method of calculation,value
0,Position_8,12,G1,2.0,195,347241.0,12219.000000000002,MIA_KC_htb1_mCitrine_labeled,mother,33.0,20.0,176.0,347241.0,20.0,-1.0,-20.0,23.0,-3.0,2+ ($n_2$=89),88,Bud signal,0.0
0,Position_8,13,G1,2.0,195,325152.0,271833.0,MIA_KC_htb1_mCitrine_labeled,mother,22.0,17.0,183.0,325152.0,13.0,-5.0,-17.0,33.0,-15.0,2+ ($n_2$=89),81,Bud signal,0.0
0,Position_8,14,S,1.0,195,266537.0,267050.0,MIA_KC_htb1_mCitrine_labeled,mother,26.0,32.0,168.0,266537.0,28.0,28.0,-20.0,33.0,84.0,1st ($n_1$=48),34,Bud signal,267050.0
0,Position_8,18,S,1.0,195,332368.0,3333.9999999999995,MIA_KC_htb1_mCitrine_labeled,mother,31.0,26.0,191.0,332368.0,5.0,5.0,-24.0,27.0,15.0,1st ($n_1$=48),48,Bud signal,3333.9999999999995
0,Position_8,21,S,1.0,195,371144.0,4317.0,MIA_KC_htb1_mCitrine_labeled,mother,32.0,38.0,193.0,371144.0,3.0,3.0,-16.0,39.0,9.0,1st ($n_1$=48),48,Bud signal,4317.0
0,Position_8,22,G1,1.0,195,271833.0,325152.0,MIA_KC_htb1_mCitrine_labeled,mother,13.0,23.0,183.0,271833.0,13.0,-11.0,-23.0,33.0,-33.0,1st ($n_1$=48),42,Bud signal,0.0
0,Position_8,1,S,7.0,196,547804.0,22614.0,MIA_KC_htb1_mCitrine_labeled,mother,30.0,21.0,192.0,547804.0,5.0,5.0,-16.0,22.0,15.0,2+ ($n_2$=89),89,Bud signal,22614.0
0,Position_8,2,S,7.0,196,554010.0,38700.0,MIA_KC_htb1_mCitrine_labeled,mother,29.0,26.0,180.0,554010.0,17.0,17.0,-10.0,27.0,51.0,2+ ($n_2$=89),87,Bud signal,38700.0
0,Position_8,3,G1,5.0,196,297300.0,257811.0,MIA_KC_htb1_mCitrine_labeled,mother,24.0,5.0,195.0,297300.0,2.0,-4.0,-5.0,28.0,-12.0,2+ ($n_2$=89),83,Bud signal,0.0
0,Position_8,5,S,4.0,196,290029.0,236113.0,MIA_KC_htb1_mCitrine_labeled,mother,28.0,20.0,177.0,290029.0,20.0,20.0,-10.0,21.0,60.0,2+ ($n_2$=89),85,Bud signal,236113.0
0,Position_8,9,G1,3.0,196,308961.0,287721.0,MIA_KC_htb1_mCitrine_labeled,mother,27.0,10.0,195.0,308961.0,2.0,-9.0,-10.0,26.0,-27.0,2+ ($n_2$=89),43,Bud signal,0.0
0,Position_8,12,G1,2.0,196,363408.0,11162.999999999998,MIA_KC_htb1_mCitrine_labeled,mother,33.0,20.0,176.0,363408.0,21.0,0.0,-20.0,23.0,0.0,2+ ($n_2$=89),89,Bud signal,0.0
0,Position_8,13,G1,2.0,196,318386.0,270246.0,MIA_KC_htb1_mCitrine_labeled,mother,22.0,17.0,183.0,318386.0,14.0,-4.0,-17.0,33.0,-12.0,2+ ($n_2$=89),83,Bud signal,0.0
0,Position_8,14,S,1.0,196,267397.0,253970.0,MIA_KC_htb1_mCitrine_labeled,mother,26.0,32.0,168.0,267397.0,29.0,29.0,-20.0,33.0,87.0,1st ($n_1$=48),32,Bud signal,253970.0
0,Position_8,18,S,1.0,196,349769.0,3049.0000000000005,MIA_KC_htb1_mCitrine_labeled,mother,31.0,26.0,191.0,349769.0,6.0,6.0,-24.0,27.0,18.0,1st ($n_1$=48),48,Bud signal,3049.0000000000005
0,Position_8,21,S,1.0,196,385982.0,4508.0,MIA_KC_htb1_mCitrine_labeled,mother,32.0,38.0,193.0,385982.0,4.0,4.0,-16.0,39.0,12.0,1st ($n_1$=48),48,Bud signal,4508.0
0,Position_8,35,G1,2.0,196,316428.0,,MIA_KC_htb1_mCitrine_labeled,mother,-1.0,7.0,196.0,316428.0,1.0,-7.0,-7.0,31.0,-21.0,2+ ($n_2$=89),64,Bud signal,0.0
0,Position_8,22,G1,1.0,190,272704.0,306050.0,MIA_KC_htb1_mCitrine_labeled,mother,13.0,23.0,183.0,272704.0,8.0,-16.0,-23.0,33.0,-48.0,1st ($n_1$=48),32,Bud signal,0.0
0,Position_8,35,S,2.0,207,353248.00000000006,2374.0,MIA_KC_htb1_mCitrine_labeled,mother,38.0,30.0,204.0,353248.00000000006,4.0,4.0,-7.0,31.0,12.0,2+ ($n_2$=89),89,Bud signal,2374.0
0,Position_8,3,S,5.0,208,467828.0,12816.0,MIA_KC_htb1_mCitrine_labeled,mother,37.0,27.0,201.0,467828.0,8.0,8.0,-5.0,28.0,24.0,2+ ($n_2$=89),89,Bud signal,12816.0
0,Position_8,22,S,1.0,222,436012.0,15088.000000000002,MIA_KC_htb1_mCitrine_labeled,mother,41.0,32.0,207.0,436012.0,16.0,16.0,-23.0,33.0,48.0,1st ($n_1$=48),48,Bud signal,15088.000000000002
0,Position_8,35,S,2.0,222,515459.0,9017.000000000002,MIA_KC_htb1_mCitrine_labeled,mother,38.0,30.0,204.0,515459.0,19.0,19.0,-7.0,31.0,57.0,2+ ($n_2$=89),86,Bud signal,9017.000000000002
0,Position_8,3,S,5.0,223,247282.0,252047.0,MIA_KC_htb1_mCitrine_labeled,mother,37.0,27.0,201.0,247282.0,23.0,23.0,-5.0,28.0,69.0,2+ ($n_2$=89),80,Bud signal,252047.0
0,Position_8,9,S,3.0,223,359304.0,230201.0,MIA_KC_htb1_mCitrine_labeled,mother,40.0,25.0,206.0,359304.0,18.0,18.0,-10.0,26.0,54.0,2+ ($n_2$=89),86,Bud signal,230201.0
0,Position_8,13,S,2.0,223,439486.0,88489.0,MIA_KC_htb1_mCitrine_labeled,mother,36.0,32.0,201.0,439486.0,23.0,23.0,-17.0,33.0,69.0,2+ ($n_2$=89),80,Bud signal,88489.0
0,Position_8,21,S,1.0,223,398860.0,139580.0,MIA_KC_htb1_mCitrine_labeled,mother,32.0,38.0,193.0,398860.0,31.0,31.0,-16.0,39.0,93.0,1st ($n_1$=48),28,Bud signal,139580.0
0,Position_8,22,S,1.0,223,430168.0,15245.0,MIA_KC_htb1_mCitrine_labeled,mother,41.0,32.0,207.0,430168.0,17.0,17.0,-23.0,33.0,51.0,1st ($n_1$=48),48,Bud signal,15245.0
0,Position_8,35,S,2.0,223,529432.0,8221.0,MIA_KC_htb1_mCitrine_labeled,mother,38.0,30.0,204.0,529432.0,20.0,20.0,-7.0,31.0,60.0,2+ ($n_2$=89),85,Bud signal,8221.0
0,Position_8,21,S,1.0,222,515875.0,43227.0,MIA_KC_htb1_mCitrine_labeled,mother,32.0,38.0,193.0,515875.0,30.0,30.0,-16.0,39.0,90.0,1st ($n_1$=48),31,Bud signal,43227.0
0,Position_8,3,S,5.0,224,255283.0,258759.0,MIA_KC_htb1_mCitrine_labeled,mother,37.0,27.0,201.0,255283.0,24.0,24.0,-5.0,28.0,72.0,2+ ($n_2$=89),72,Bud signal,258759.0
0,Position_8,13,S,2.0,224,292541.0,235067.0,MIA_KC_htb1_mCitrine_labeled,mother,36.0,32.0,201.0,292541.0,24.0,24.0,-17.0,33.0,72.0,2+ ($n_2$=89),72,Bud signal,235067.0
0,Position_8,21,S,1.0,224,340584.0,223704.0,MIA_KC_htb1_mCitrine_labeled,mother,32.0,38.0,193.0,340584.0,32.0,32.0,-16.0,39.0,96.0,1st ($n_1$=48),23,Bud signal,223704.0
0,Position_8,22,S,1.0,224,437333.0,17613.0,MIA_KC_htb1_mCitrine_labeled,mother,41.0,32.0,207.0,437333.0,18.0,18.0,-23.0,33.0,54.0,1st ($n_1$=48),48,Bud signal,17613.0
0,Position_8,35,S,2.0,224,510605.0,14940.000000000002,MIA_KC_htb1_mCitrine_labeled,mother,38.0,30.0,204.0,510605.0,21.0,21.0,-7.0,31.0,63.0,2+ ($n_2$=89),84,Bud signal,14940.000000000002
0,Position_8,3,S,5.0,225,247808.0,270495.0,MIA_KC_htb1_mCitrine_labeled,mother,37.0,27.0,201.0,247808.0,25.0,25.0,-5.0,28.0,75.0,2+ ($n_2$=89),67,Bud signal,270495.0
0,Position_8,9,S,3.0,225,302804.0,269308.0,MIA_KC_htb1_mCitrine_labeled,mother,40.0,25.0,206.0,302804.0,20.0,20.0,-10.0,26.0,60.0,2+ ($n_2$=89),85,Bud signal,269308.0
0,Position_8,13,S,2.0,225,290169.0,259464.0,MIA_KC_htb1_mCitrine_labeled,mother,36.0,32.0,201.0,290169.0,25.0,25.0,-17.0,33.0,75.0,2+ ($n_2$=89),67,Bud signal,259464.0
0,Position_8,21,S,1.0,225,332921.0,264955.0,MIA_KC_htb1_mCitrine_labeled,mother,32.0,38.0,193.0,332921.0,33.0,33.0,-16.0,39.0,99.0,1st ($n_1$=48),20,Bud signal,264955.0
0,Position_8,9,S,3.0,224,296982.0,266685.0,MIA_KC_htb1_mCitrine_labeled,mother,40.0,25.0,206.0,296982.0,19.0,19.0,-10.0,26.0,57.0,2+ ($n_2$=89),86,Bud signal,266685.0
0,Position_8,13,S,2.0,222,488147.0,29255.000000000004,MIA_KC_htb1_mCitrine_labeled,mother,36.0,32.0,201.0,488147.0,22.0,22.0,-17.0,33.0,66.0,2+ ($n_2$=89),83,Bud signal,29255.000000000004
0,Position_8,9,S,3.0,222,426538.0,134994.0,MIA_KC_htb1_mCitrine_labeled,mother,40.0,25.0,206.0,426538.0,17.0,17.0,-10.0,26.0,51.0,2+ ($n_2$=89),87,Bud signal,134994.0
0,Position_8,3,S,5.0,222,251590.0,270468.0,MIA_KC_htb1_mCitrine_labeled,mother,37.0,27.0,201.0,251590.0,22.0,22.0,-5.0,28.0,66.0,2+ ($n_2$=89),83,Bud signal,270468.0
0,Position_8,3,S,5.0,219,257355.0,245204.0,MIA_KC_htb1_mCitrine_labeled,mother,37.0,27.0,201.0,257355.0,19.0,19.0,-5.0,28.0,57.0,2+ ($n_2$=89),86,Bud signal,245204.0
0,Position_8,9,S,3.0,219,541852.0,17776.0,MIA_KC_htb1_mCitrine_labeled,mother,40.0,25.0,206.0,541852.0,14.0,14.0,-10.0,26.0,42.0,2+ ($n_2$=89),89,Bud signal,17776.0
0,Position_8,12,S,2.0,219,291167.0,220158.0,MIA_KC_htb1_mCitrine_labeled,mother,33.0,22.0,197.0,291167.0,23.0,23.0,-20.0,23.0,69.0,2+ ($n_2$=89),80,Bud signal,220158.0
0,Position_8,13,S,2.0,219,479540.0,34715.0,MIA_KC_htb1_mCitrine_labeled,mother,36.0,32.0,201.0,479540.0,19.0,19.0,-17.0,33.0,57.0,2+ ($n_2$=89),86,Bud signal,34715.0
0,Position_8,21,S,1.0,219,538451.0,18301.0,MIA_KC_htb1_mCitrine_labeled,mother,32.0,38.0,193.0,538451.0,27.0,27.0,-16.0,39.0,81.0,1st ($n_1$=48),36,Bud signal,18301.0
0,Position_8,22,S,1.0,219,405048.0,12529.0,MIA_KC_htb1_mCitrine_labeled,mother,41.0,32.0,207.0,405048.0,13.0,13.0,-23.0,33.0,39.0,1st ($n_1$=48),48,Bud signal,12529.0
0,Position_8,35,S,2.0,219,493043.0,6858.000000000001,MIA_KC_htb1_mCitrine_labeled,mother,38.0,30.0,204.0,493043.0,16.0,16.0,-7.0,31.0,48.0,2+ ($n_2$=89),87,Bud signal,6858.000000000001
0,Position_8,3,S,5.0,220,256821.0,258669.0,MIA_KC_htb1_mCitrine_labeled,mother,37.0,27.0,201.0,256821.0,20.0,20.0,-5.0,28.0,60.0,2+ ($n_2$=89),85,Bud signal,258669.0
0,Position_8,9,S,3.0,220,532858.0,24322.0,MIA_KC_htb1_mCitrine_labeled,mother,40.0,25.0,206.0,532858.0,15.0,15.0,-10.0,26.0,45.0,2+ ($n_2$=89),88,Bud signal,24322.0
0,Position_8,13,S,2.0,220,491558.0,31072.0,MIA_KC_htb1_mCitrine_labeled,mother,36.0,32.0,201.0,491558.0,20.0,20.0,-17.0,33.0,60.0,2+ ($n_2$=89),85,Bud signal,31072.0
0,Position_8,21,S,1.0,220,550332.0,16934.000000000004,MIA_KC_htb1_mCitrine_labeled,mother,32.0,38.0,193.0,550332.0,28.0,28.0,-16.0,39.0,84.0,1st ($n_1$=48),34,Bud signal,16934.000000000004
0,Position_8,22,S,1.0,220,417183.0,16414.999999999996,MIA_KC_htb1_mCitrine_labeled,mother,41.0,32.0,207.0,417183.0,14.0,14.0,-23.0,33.0,42.0,1st ($n_1$=48),48,Bud signal,16414.999999999996
0,Position_8,35,S,2.0,220,511111.0,6504.000000000001,MIA_KC_htb1_mCitrine_labeled,mother,38.0,30.0,204.0,511111.0,17.0,17.0,-7.0,31.0,51.0,2+ ($n_2$=89),87,Bud signal,6504.000000000001
0,Position_8,3,S,5.0,221,247604.0,276869.0,MIA_KC_htb1_mCitrine_labeled,mother,37.0,27.0,201.0,247604.0,21.0,21.0,-5.0,28.0,63.0,2+ ($n_2$=89),84,Bud signal,276869.0
0,Position_8,9,S,3.0,221,500112.0,44017.00000000001,MIA_KC_htb1_mCitrine_labeled,mother,40.0,25.0,206.0,500112.0,16.0,16.0,-10.0,26.0,48.0,2+ ($n_2$=89),87,Bud signal,44017.00000000001
0,Position_8,13,S,2.0,221,482349.0,31049.000000000004,MIA_KC_htb1_mCitrine_labeled,mother,36.0,32.0,201.0,482349.0,21.0,21.0,-17.0,33.0,63.0,2+ ($n_2$=89),84,Bud signal,31049.000000000004
0,Position_8,21,S,1.0,221,542019.0,22963.000000000004,MIA_KC_htb1_mCitrine_labeled,mother,32.0,38.0,193.0,542019.0,29.0,29.0,-16.0,39.0,87.0,1st ($n_1$=48),32,Bud signal,22963.000000000004
0,Position_8,22,S,1.0,221,426980.0,13578.0,MIA_KC_htb1_mCitrine_labeled,mother,41.0,32.0,207.0,426980.0,15.0,15.0,-23.0,33.0,45.0,1st ($n_1$=48),48,Bud signal,13578.0
0,Position_8,35,S,2.0,221,517499.0,7301.0,MIA_KC_htb1_mCitrine_labeled,mother,38.0,30.0,204.0,517499.0,18.0,18.0,-7.0,31.0,54.0,2+ ($n_2$=89),86,Bud signal,7301.0
0,Position_8,22,S,1.0,225,470470.0,18530.0,MIA_KC_htb1_mCitrine_labeled,mother,41.0,32.0,207.0,470470.0,19.0,19.0,-23.0,33.0,57.0,1st ($n_1$=48),48,Bud signal,18530.0
0,Position_8,35,S,2.0,225,415060.0,96415.0,MIA_KC_htb1_mCitrine_labeled,mother,38.0,30.0,204.0,415060.0,22.0,22.0,-7.0,31.0,66.0,2+ ($n_2$=89),83,Bud signal,96415.0
0,Position_8,3,S,5.0,226,266145.0,274341.0,MIA_KC_htb1_mCitrine_labeled,mother,37.0,27.0,201.0,266145.0,26.0,26.0,-5.0,28.0,78.0,2+ ($n_2$=89),60,Bud signal,274341.0
0,Position_8,9,S,3.0,226,302677.0,288516.0,MIA_KC_htb1_mCitrine_labeled,mother,40.0,25.0,206.0,302677.0,21.0,21.0,-10.0,26.0,63.0,2+ ($n_2$=89),84,Bud signal,288516.0
0,Position_8,21,S,1.0,230,306946.0,287532.0,MIA_KC_htb1_mCitrine_labeled,mother,32.0,38.0,193.0,306946.0,38.0,38.0,-16.0,39.0,114.0,1st ($n_1$=48),12,Bud signal,287532.0
0,Position_8,22,S,1.0,230,386064.0,90748.0,MIA_KC_htb1_mCitrine_labeled,mother,41.0,32.0,207.0,386064.0,24.0,24.0,-23.0,33.0,72.0,1st ($n_1$=48),46,Bud signal,90748.0
0,Position_8,35,S,2.0,230,276360.0,261483.00000000003,MIA_KC_htb1_mCitrine_labeled,mother,38.0,30.0,204.0,276360.0,27.0,27.0,-7.0,31.0,81.0,2+ ($n_2$=89),49,Bud signal,261483.00000000003
0,Position_8,9,S,3.0,231,311577.0,275721.0,MIA_KC_htb1_mCitrine_labeled,mother,40.0,25.0,206.0,311577.0,26.0,26.0,-10.0,26.0,78.0,2+ ($n_2$=89),60,Bud signal,275721.0
0,Position_8,13,S,2.0,231,293740.0,279741.0,MIA_KC_htb1_mCitrine_labeled,mother,36.0,32.0,201.0,293740.0,31.0,31.0,-17.0,33.0,93.0,2+ ($n_2$=89),21,Bud signal,279741.0
0,Position_8,21,S,1.0,231,305794.0,288634.0,MIA_KC_htb1_mCitrine_labeled,mother,32.0,38.0,193.0,305794.0,39.0,39.0,-16.0,39.0,117.0,1st ($n_1$=48),12,Bud signal,288634.0
0,Position_8,22,S,1.0,231,303336.0,177363.0,MIA_KC_htb1_mCitrine_labeled,mother,41.0,32.0,207.0,303336.0,25.0,25.0,-23.0,33.0,75.0,1st ($n_1$=48),42,Bud signal,177363.0
0,Position_8,35,S,2.0,231,273919.0,268776.0,MIA_KC_htb1_mCitrine_labeled,mother,38.0,30.0,204.0,273919.0,28.0,28.0,-7.0,31.0,84.0,2+ ($n_2$=89),39,Bud signal,268776.0
0,Position_8,13,S,2.0,232,297381.0,283332.0,MIA_KC_htb1_mCitrine_labeled,mother,36.0,32.0,201.0,297381.0,32.0,32.0,-17.0,33.0,96.0,2+ ($n_2$=89),19,Bud signal,283332.0
0,Position_8,22,S,1.0,232,247687.0,243943.0,MIA_KC_htb1_mCitrine_labeled,mother,41.0,32.0,207.0,247687.0,26.0,26.0,-23.0,33.0,78.0,1st ($n_1$=48),37,Bud signal,243943.0
0,Position_8,35,S,2.0,232,282906.0,271358.0,MIA_KC_htb1_mCitrine_labeled,mother,38.0,30.0,204.0,282906.0,29.0,29.0,-7.0,31.0,87.0,2+ ($n_2$=89),33,Bud signal,271358.0
0,Position_8,13,S,2.0,233,293719.0,284280.0,MIA_KC_htb1_mCitrine_labeled,mother,36.0,32.0,201.0,293719.0,33.0,33.0,-17.0,33.0,99.0,2+ ($n_2$=89),16,Bud signal,284280.0
0,Position_8,22,S,1.0,233,247688.0,255962.00000000003,MIA_KC_htb1_mCitrine_labeled,mother,41.0,32.0,207.0,247688.0,27.0,27.0,-23.0,33.0,81.0,1st ($n_1$=48),36,Bud signal,255962.00000000003
0,Position_8,35,S,2.0,233,283105.0,272265.0,MIA_KC_htb1_mCitrine_labeled,mother,38.0,30.0,204.0,283105.0,30.0,30.0,-7.0,31.0,90.0,2+ ($n_2$=89),26,Bud signal,272265.0
0,Position_8,22,S,1.0,234,239094.0,274446.0,MIA_KC_htb1_mCitrine_labeled,mother,41.0,32.0,207.0,239094.0,28.0,28.0,-23.0,33.0,84.0,1st ($n_1$=48),34,Bud signal,274446.0
0,Position_8,35,S,2.0,234,280431.0,274560.0,MIA_KC_htb1_mCitrine_labeled,mother,38.0,30.0,204.0,280431.0,31.0,31.0,-7.0,31.0,93.0,2+ ($n_2$=89),21,Bud signal,274560.0
0,Position_8,22,S,1.0,235,249617.0,264439.0,MIA_KC_htb1_mCitrine_labeled,mother,41.0,32.0,207.0,249617.0,29.0,29.0,-23.0,33.0,87.0,1st ($n_1$=48),32,Bud signal,264439.0
0,Position_8,22,S,1.0,236,257573.0,270228.0,MIA_KC_htb1_mCitrine_labeled,mother,41.0,32.0,207.0,257573.0,30.0,30.0,-23.0,33.0,90.0,1st ($n_1$=48),31,Bud signal,270228.0
0,Position_8,22,S,1.0,237,274365.0,255903.0,MIA_KC_htb1_mCitrine_labeled,mother,41.0,32.0,207.0,274365.0,31.0,31.0,-23.0,33.0,93.0,1st ($n_1$=48),28,Bud signal,255903.0
0,Position_8,13,S,2.0,230,291612.0,283239.0,MIA_KC_htb1_mCitrine_labeled,mother,36.0,32.0,201.0,291612.0,30.0,30.0,-17.0,33.0,90.0,2+ ($n_2$=89),26,Bud signal,283239.0
0,Position_8,35,S,2.0,218,482828.0,6603.000000000002,MIA_KC_htb1_mCitrine_labeled,mother,38.0,30.0,204.0,482828.0,15.0,15.0,-7.0,31.0,45.0,2+ ($n_2$=89),88,Bud signal,6603.000000000002
0,Position_8,9,S,3.0,230,321225.0,275165.0,MIA_KC_htb1_mCitrine_labeled,mother,40.0,25.0,206.0,321225.0,25.0,25.0,-10.0,26.0,75.0,2+ ($n_2$=89),67,Bud signal,275165.0
0,Position_8,22,S,1.0,229,429312.0,47886.00000000001,MIA_KC_htb1_mCitrine_labeled,mother,41.0,32.0,207.0,429312.0,23.0,23.0,-23.0,33.0,69.0,1st ($n_1$=48),46,Bud signal,47886.00000000001
0,Position_8,13,S,2.0,226,295045.0,268243.0,MIA_KC_htb1_mCitrine_labeled,mother,36.0,32.0,201.0,295045.0,26.0,26.0,-17.0,33.0,78.0,2+ ($n_2$=89),60,Bud signal,268243.0
0,Position_8,21,S,1.0,226,333174.0,300896.0,MIA_KC_htb1_mCitrine_labeled,mother,32.0,38.0,193.0,333174.0,34.0,34.0,-16.0,39.0,102.0,1st ($n_1$=48),16,Bud signal,300896.0
0,Position_8,22,S,1.0,226,463006.0,19989.0,MIA_KC_htb1_mCitrine_labeled,mother,41.0,32.0,207.0,463006.0,20.0,20.0,-23.0,33.0,60.0,1st ($n_1$=48),48,Bud signal,19989.0
0,Position_8,35,S,2.0,226,375810.0,131835.00000000003,MIA_KC_htb1_mCitrine_labeled,mother,38.0,30.0,204.0,375810.0,23.0,23.0,-7.0,31.0,69.0,2+ ($n_2$=89),80,Bud signal,131835.00000000003
0,Position_8,3,S,5.0,227,253658.00000000003,265374.0,MIA_KC_htb1_mCitrine_labeled,mother,37.0,27.0,201.0,253658.00000000003,27.0,27.0,-5.0,28.0,81.0,2+ ($n_2$=89),49,Bud signal,265374.0
0,Position_8,9,S,3.0,227,302209.0,278352.0,MIA_KC_htb1_mCitrine_labeled,mother,40.0,25.0,206.0,302209.0,22.0,22.0,-10.0,26.0,66.0,2+ ($n_2$=89),83,Bud signal,278352.0
0,Position_8,13,S,2.0,227,298014.0,241511.0,MIA_KC_htb1_mCitrine_labeled,mother,36.0,32.0,201.0,298014.0,27.0,27.0,-17.0,33.0,81.0,2+ ($n_2$=89),49,Bud signal,241511.0
0,Position_8,21,S,1.0,227,327893.0,286927.0,MIA_KC_htb1_mCitrine_labeled,mother,32.0,38.0,193.0,327893.0,35.0,35.0,-16.0,39.0,105.0,1st ($n_1$=48),16,Bud signal,286927.0
0,Position_8,22,S,1.0,227,460692.0,25245.000000000004,MIA_KC_htb1_mCitrine_labeled,mother,41.0,32.0,207.0,460692.0,21.0,21.0,-23.0,33.0,63.0,1st ($n_1$=48),47,Bud signal,25245.000000000004
0,Position_8,35,S,2.0,227,292462.0,240640.00000000003,MIA_KC_htb1_mCitrine_labeled,mother,38.0,30.0,204.0,292462.0,24.0,24.0,-7.0,31.0,72.0,2+ ($n_2$=89),72,Bud signal,240640.00000000003
0,Position_8,3,S,5.0,228,258842.00000000003,268881.0,MIA_KC_htb1_mCitrine_labeled,mother,37.0,27.0,201.0,258842.00000000003,28.0,28.0,-5.0,28.0,84.0,2+ ($n_2$=89),39,Bud signal,268881.0
0,Position_8,9,S,3.0,228,302112.0,275549.0,MIA_KC_htb1_mCitrine_labeled,mother,40.0,25.0,206.0,302112.0,23.0,23.0,-10.0,26.0,69.0,2+ ($n_2$=89),80,Bud signal,275549.0
0,Position_8,13,S,2.0,228,298233.0,276359.0,MIA_KC_htb1_mCitrine_labeled,mother,36.0,32.0,201.0,298233.0,28.0,28.0,-17.0,33.0,84.0,2+ ($n_2$=89),39,Bud signal,276359.0
0,Position_8,21,S,1.0,228,315218.0,282473.0,MIA_KC_htb1_mCitrine_labeled,mother,32.0,38.0,193.0,315218.0,36.0,36.0,-16.0,39.0,108.0,1st ($n_1$=48),14,Bud signal,282473.0
0,Position_8,22,S,1.0,228,468560.0,26594.0,MIA_KC_htb1_mCitrine_labeled,mother,41.0,32.0,207.0,468560.0,22.0,22.0,-23.0,33.0,66.0,1st ($n_1$=48),47,Bud signal,26594.0
0,Position_8,35,S,2.0,228,276944.0,260828.0,MIA_KC_htb1_mCitrine_labeled,mother,38.0,30.0,204.0,276944.0,25.0,25.0,-7.0,31.0,75.0,2+ ($n_2$=89),67,Bud signal,260828.0
0,Position_8,9,S,3.0,229,310989.0,276337.0,MIA_KC_htb1_mCitrine_labeled,mother,40.0,25.0,206.0,310989.0,24.0,24.0,-10.0,26.0,72.0,2+ ($n_2$=89),72,Bud signal,276337.0
0,Position_8,13,S,2.0,229,292029.0,287027.0,MIA_KC_htb1_mCitrine_labeled,mother,36.0,32.0,201.0,292029.0,29.0,29.0,-17.0,33.0,87.0,2+ ($n_2$=89),33,Bud signal,287027.0
0,Position_8,21,S,1.0,229,309472.0,286338.0,MIA_KC_htb1_mCitrine_labeled,mother,32.0,38.0,193.0,309472.0,37.0,37.0,-16.0,39.0,111.0,1st ($n_1$=48),14,Bud signal,286338.0
0,Position_8,35,S,2.0,229,274483.0,265010.0,MIA_KC_htb1_mCitrine_labeled,mother,38.0,30.0,204.0,274483.0,26.0,26.0,-7.0,31.0,78.0,2+ ($n_2$=89),60,Bud signal,265010.0
0,Position_8,1,S,7.0,208,332278.0,309548.0,MIA_KC_htb1_mCitrine_labeled,mother,30.0,21.0,192.0,332278.0,17.0,17.0,-16.0,22.0,51.0,2+ ($n_2$=89),87,Bud signal,309548.0
0,Position_8,22,S,1.0,218,382785.0,11800.000000000002,MIA_KC_htb1_mCitrine_labeled,mother,41.0,32.0,207.0,382785.0,12.0,12.0,-23.0,33.0,36.0,1st ($n_1$=48),48,Bud signal,11800.000000000002
0,Position_8,13,S,2.0,218,468269.0,30834.0,MIA_KC_htb1_mCitrine_labeled,mother,36.0,32.0,201.0,468269.0,18.0,18.0,-17.0,33.0,54.0,2+ ($n_2$=89),86,Bud signal,30834.0
0,Position_8,22,S,1.0,210,295883.0,7227.0,MIA_KC_htb1_mCitrine_labeled,mother,41.0,32.0,207.0,295883.0,4.0,4.0,-23.0,33.0,12.0,1st ($n_1$=48),48,Bud signal,7227.0
0,Position_8,35,S,2.0,210,395325.0,3357.9999999999995,MIA_KC_htb1_mCitrine_labeled,mother,38.0,30.0,204.0,395325.0,7.0,7.0,-7.0,31.0,21.0,2+ ($n_2$=89),89,Bud signal,3357.9999999999995
0,Position_8,1,S,7.0,211,325426.00000000006,328068.0,MIA_KC_htb1_mCitrine_labeled,mother,30.0,21.0,192.0,325426.00000000006,20.0,20.0,-16.0,22.0,60.0,2+ ($n_2$=89),85,Bud signal,328068.0
0,Position_8,3,S,5.0,211,479009.0,20233.0,MIA_KC_htb1_mCitrine_labeled,mother,37.0,27.0,201.0,479009.0,11.0,11.0,-5.0,28.0,33.0,2+ ($n_2$=89),89,Bud signal,20233.0
0,Position_8,9,S,3.0,211,473870.0,9194.000000000002,MIA_KC_htb1_mCitrine_labeled,mother,40.0,25.0,206.0,473870.0,6.0,6.0,-10.0,26.0,18.0,2+ ($n_2$=89),89,Bud signal,9194.000000000002
0,Position_8,12,S,2.0,211,479591.0,40419.0,MIA_KC_htb1_mCitrine_labeled,mother,33.0,22.0,197.0,479591.0,15.0,15.0,-20.0,23.0,45.0,2+ ($n_2$=89),88,Bud signal,40419.0
0,Position_8,13,S,2.0,211,459618.0,17649.0,MIA_KC_htb1_mCitrine_labeled,mother,36.0,32.0,201.0,459618.0,11.0,11.0,-17.0,33.0,33.0,2+ ($n_2$=89),89,Bud signal,17649.0
0,Position_8,18,S,1.0,211,326267.0,199448.0,MIA_KC_htb1_mCitrine_labeled,mother,31.0,26.0,191.0,326267.0,21.0,21.0,-24.0,27.0,63.0,1st ($n_1$=48),47,Bud signal,199448.0
