selection_subset,position,Cell_ID,cell_cycle_stage,generation_num,frame_i,mCitrine_corrected_amount,mCitrine_corrected_amount_rel,file,relationship,relative_ID,phase_length,phase_begin,gui_mCitrine_amount_autoBkgr,frames_in_phase,centered_frames_in_phase,Combined signal m&b,Bud signal,min_centered_frames,max_centered_frames,centered_time_in_minutes,Generation,contributing_ccs_at_time
0,Position_4,22,G1,1,182,236829.0,368636.0,MIA_KC_test_files,mother,12,21,170,,13,-9,236829.0,0.0,-21,39,-27,1st ($n_1$=38),36
0,Position_4,1,S,7,183,324029.0,202038.0,MIA_KC_test_files,mother,27,25,163,,21,21,526067.0,202038.0,-6,26,63,2+ ($n_2$=79),75
0,Position_4,2,S,4,183,443205.0,26396.0,MIA_KC_test_files,mother,24,56,158,,26,26,469601.0,26396.0,-5,57,78,2+ ($n_2$=79),55
0,Position_4,3,S,7,183,225639.0,226847.0,MIA_KC_test_files,mother,25,38,160,,24,24,452486.0,226847.0,-9,39,72,2+ ($n_2$=79),65
0,Position_4,4,G1,4,183,288487.99999999994,206954.0,MIA_KC_test_files,mother,23,13,170,,14,0,288487.99999999994,0.0,-13,22,0,2+ ($n_2$=79),79
0,Position_4,6,S,3,183,405324.0,20120.0,MIA_KC_test_files,mother,29,25,173,,11,11,425444.0,20120.0,-7,26,33,2+ ($n_2$=79),79
0,Position_4,10,S,2,183,485882.0,18222.000000000004,MIA_KC_test_files,mother,26,29,163,,21,21,504104.0,18222.000000000004,-5,30,63,2+ ($n_2$=79),75
0,Position_4,12,S,2,183,377785.0,6211.000000000001,MIA_KC_test_files,mother,30,30,175,,9,9,383996.0,6211.000000000001,-4,31,27,2+ ($n_2$=79),79
0,Position_4,17,S,1,183,459083.0,9481.0,MIA_KC_test_files,mother,28,30,164,,20,20,468564.0,9481.0,-13,31,60,1st ($n_1$=38),38
0,Position_4,18,S,1,183,227829.0,1230.9999999999998,MIA_KC_test_files,mother,32,52,181,,3,3,229060.0,1230.9999999999998,-23,53,9,1st ($n_1$=38),38
0,Position_4,20,S,1,183,299526.0,1929.0,MIA_KC_test_files,mother,31,32,178,,6,6,301455.0,1929.0,-21,33,18,1st ($n_1$=38),38
0,Position_4,22,G1,1,183,237699.0,377785.0,MIA_KC_test_files,mother,12,21,170,,14,-8,237699.0,0.0,-21,39,-24,1st ($n_1$=38),37
0,Position_4,1,S,7,184,326934.0,214216.0,MIA_KC_test_files,mother,27,25,163,,22,22,541150.0,214216.0,-6,26,66,2+ ($n_2$=79),74
0,Position_4,2,S,4,184,447084.0,24994.0,MIA_KC_test_files,mother,24,56,158,,27,27,472078.0,24994.0,-5,57,81,2+ ($n_2$=79),45
0,Position_4,3,S,7,184,236377.0,228150.00000000003,MIA_KC_test_files,mother,25,38,160,,25,25,464527.0,228150.00000000003,-9,39,75,2+ ($n_2$=79),60
0,Position_4,4,S,4,184,294704.0,4493.0,MIA_KC_test_files,mother,34,21,184,,1,1,299197.0,4493.0,-13,22,3,2+ ($n_2$=79),79
0,Position_4,6,S,3,184,426077.0,13381.0,MIA_KC_test_files,mother,29,25,173,,12,12,439458.0,13381.0,-7,26,36,2+ ($n_2$=79),79
0,Position_4,10,S,2,184,422925.0,61268.0,MIA_KC_test_files,mother,26,29,163,,22,22,484193.0,61268.0,-5,30,66,2+ ($n_2$=79),74
0,Position_4,12,S,2,184,402857.0,5242.000000000001,MIA_KC_test_files,mother,30,30,175,,10,10,408099.0,5242.000000000001,-4,31,30,2+ ($n_2$=79),79
0,Position_4,17,S,1,184,477919.0,8053.0,MIA_KC_test_files,mother,28,30,164,,21,21,485972.0,8053.0,-13,31,63,1st ($n_1$=38),38
0,Position_4,18,S,1,184,243336.0,1181.0000000000002,MIA_KC_test_files,mother,32,52,181,,4,4,244517.0,1181.0000000000002,-23,53,12,1st ($n_1$=38),38
0,Position_4,20,S,1,184,307236.0,4124.0,MIA_KC_test_files,mother,31,32,178,,7,7,311360.0,4124.0,-21,33,21,1st ($n_1$=38),38
0,Position_4,22,G1,1,184,243947.0,402857.0,MIA_KC_test_files,mother,12,21,170,,15,-7,243947.0,0.0,-21,39,-21,1st ($n_1$=38),37
0,Position_4,1,S,7,185,333859.0,226591.0,MIA_KC_test_files,mother,27,25,163,,23,23,560450.0,226591.0,-6,26,69,2+ ($n_2$=79),71
0,Position_4,2,S,4,185,435067.0,26847.0,MIA_KC_test_files,mother,24,56,158,,28,28,461914.0,26847.0,-5,57,84,2+ ($n_2$=79),36
0,Position_4,3,S,7,185,227260.0,220716.0,MIA_KC_test_files,mother,25,38,160,,26,26,447976.0,220716.0,-9,39,78,2+ ($n_2$=79),55
0,Position_4,4,S,4,185,311067.0,6257.000000000001,MIA_KC_test_files,mother,34,21,184,,2,2,317324.0,6257.000000000001,-13,22,6,2+ ($n_2$=79),79
0,Position_4,6,S,3,185,470613.0,12910.000000000002,MIA_KC_test_files,mother,29,25,173,,13,13,483523.0,12910.000000000002,-7,26,39,2+ ($n_2$=79),79
0,Position_4,10,S,2,185,326384.99999999994,138542.0,MIA_KC_test_files,mother,26,29,163,,23,23,464926.99999999994,138542.0,-5,30,69,2+ ($n_2$=79),71
0,Position_4,12,S,2,185,407182.0,8691.0,MIA_KC_test_files,mother,30,30,175,,11,11,415873.0,8691.0,-4,31,33,2+ ($n_2$=79),79
0,Position_4,17,S,1,185,413203.0,28764.0,MIA_KC_test_files,mother,28,30,164,,22,22,441967.0,28764.0,-13,31,66,1st ($n_1$=38),38
0,Position_4,18,S,1,185,268680.0,1602.0000000000005,MIA_KC_test_files,mother,32,52,181,,5,5,270282.0,1602.0000000000005,-23,53,15,1st ($n_1$=38),38
0,Position_4,20,S,1,185,324957.0,2830.0,MIA_KC_test_files,mother,31,32,178,,8,8,327787.0,2830.0,-21,33,24,1st ($n_1$=38),38
0,Position_4,22,G1,1,185,244560.0,407182.0,MIA_KC_test_files,mother,12,21,170,,16,-6,244560.0,0.0,-21,39,-18,1st ($n_1$=38),38
0,Position_4,1,S,7,186,329470.0,219891.0,MIA_KC_test_files,mother,27,25,163,,24,24,549361.0,219891.0,-6,26,72,2+ ($n_2$=79),65
0,Position_4,2,S,4,186,435683.0,28008.0,MIA_KC_test_files,mother,24,56,158,,29,29,463691.0,28008.0,-5,57,87,2+ ($n_2$=79),30
0,Position_4,3,S,7,186,230973.0,215275.0,MIA_KC_test_files,mother,25,38,160,,27,27,446248.0,215275.0,-9,39,81,2+ ($n_2$=79),45
0,Position_4,4,S,4,186,319765.0,10498.0,MIA_KC_test_files,mother,34,21,184,,3,3,330263.0,10498.0,-13,22,9,2+ ($n_2$=79),79
0,Position_4,6,S,3,186,475481.0,14885.0,MIA_KC_test_files,mother,29,25,173,,14,14,490366.0,14885.0,-7,26,42,2+ ($n_2$=79),79
0,Position_4,10,S,2,186,270461.0,202506.0,MIA_KC_test_files,mother,26,29,163,,24,24,472967.0,202506.0,-5,30,72,2+ ($n_2$=79),65
0,Position_4,12,S,2,186,419957.0,8834.000000000002,MIA_KC_test_files,mother,30,30,175,,12,12,428791.0,8834.000000000002,-4,31,36,2+ ($n_2$=79),79
0,Position_4,17,S,1,186,375822.0,77322.0,MIA_KC_test_files,mother,28,30,164,,23,23,453144.0,77322.0,-13,31,69,1st ($n_1$=38),37
0,Position_4,18,S,1,186,278894.0,926.9999999999995,MIA_KC_test_files,mother,32,52,181,,6,6,279821.0,926.9999999999995,-23,53,18,1st ($n_1$=38),38
0,Position_4,20,S,1,186,331518.0,3924.0,MIA_KC_test_files,mother,31,32,178,,9,9,335442.0,3924.0,-21,33,27,1st ($n_1$=38),38
0,Position_4,22,G1,1,186,247329.0,419957.0,MIA_KC_test_files,mother,12,21,170,,17,-5,247329.0,0.0,-21,39,-15,1st ($n_1$=38),38
0,Position_4,1,S,7,187,321273.0,227822.0,MIA_KC_test_files,mother,27,25,163,,25,25,549095.0,227822.0,-6,26,75,2+ ($n_2$=79),60
0,Position_4,2,S,4,187,488742.0,16687.0,MIA_KC_test_files,mother,24,56,158,,30,30,505429.0,16687.0,-5,57,90,2+ ($n_2$=79),24
0,Position_4,3,S,7,187,228699.0,217792.0,MIA_KC_test_files,mother,25,38,160,,28,28,446491.0,217792.0,-9,39,84,2+ ($n_2$=79),36
0,Position_4,4,S,4,187,342191.0,10705.000000000002,MIA_KC_test_files,mother,34,21,184,,4,4,352896.0,10705.000000000002,-13,22,12,2+ ($n_2$=79),79
0,Position_4,6,S,3,187,476086.0,18762.0,MIA_KC_test_files,mother,29,25,173,,15,15,494848.0,18762.0,-7,26,45,2+ ($n_2$=79),78
0,Position_4,10,S,2,187,254497.0,234730.0,MIA_KC_test_files,mother,26,29,163,,25,25,489227.0,234730.0,-5,30,75,2+ ($n_2$=79),60
0,Position_4,12,S,2,187,431736.0,10709.000000000002,MIA_KC_test_files,mother,30,30,175,,13,13,442445.0,10709.000000000002,-4,31,39,2+ ($n_2$=79),79
0,Position_4,17,S,1,187,313896.0,144315.0,MIA_KC_test_files,mother,28,30,164,,24,24,458211.0,144315.0,-13,31,72,1st ($n_1$=38),36
0,Position_4,18,S,1,187,294279.0,974.0000000000005,MIA_KC_test_files,mother,32,52,181,,7,7,295253.0,974.0000000000005,-23,53,21,1st ($n_1$=38),38
0,Position_4,20,S,1,187,353269.0,4378.0,MIA_KC_test_files,mother,31,32,178,,10,10,357647.0,4378.0,-21,33,30,1st ($n_1$=38),38
0,Position_4,22,G1,1,187,228724.00000000003,431736.0,MIA_KC_test_files,mother,12,21,170,,18,-4,228724.00000000003,0.0,-21,39,-12,1st ($n_1$=38),38
0,Position_4,1,S,7,188,312037.0,246589.0,MIA_KC_test_files,mother,27,25,163,,26,26,558626.0,246589.0,-6,26,78,2+ ($n_2$=79),55
0,Position_4,2,S,4,188,449570.0,28761.0,MIA_KC_test_files,mother,24,56,158,,31,31,478331.0,28761.0,-5,57,93,2+ ($n_2$=79),19
0,Position_4,3,S,7,188,222049.00000000003,219424.0,MIA_KC_test_files,mother,25,38,160,,29,29,441473.0,219424.0,-9,39,87,2+ ($n_2$=79),30
0,Position_4,4,S,4,188,369616.0,11965.000000000002,MIA_KC_test_files,mother,34,21,184,,5,5,381581.0,11965.000000000002,-13,22,15,2+ ($n_2$=79),79
0,Position_4,6,S,3,188,475360.0,17570.0,MIA_KC_test_files,mother,29,25,173,,16,16,492930.0,17570.0,-7,26,48,2+ ($n_2$=79),77
0,Position_4,10,S,2,188,261814.0,241419.0,MIA_KC_test_files,mother,26,29,163,,26,26,503233.0,241419.0,-5,30,78,2+ ($n_2$=79),55
0,Position_4,12,S,2,188,466508.0,13009.0,MIA_KC_test_files,mother,30,30,175,,14,14,479517.0,13009.0,-4,31,42,2+ ($n_2$=79),79
0,Position_4,17,S,1,188,259098.0,194616.0,MIA_KC_test_files,mother,28,30,164,,25,25,453714.0,194616.0,-13,31,75,1st ($n_1$=38),34
0,Position_4,18,S,1,188,320905.0,1117.000000000001,MIA_KC_test_files,mother,32,52,181,,8,8,322022.0,1117.000000000001,-23,53,24,1st ($n_1$=38),38
0,Position_4,20,S,1,188,374256.0,10572.0,MIA_KC_test_files,mother,31,32,178,,11,11,384828.0,10572.0,-21,33,33,1st ($n_1$=38),38
0,Position_4,22,G1,1,188,244747.0,466508.0,MIA_KC_test_files,mother,12,21,170,,19,-3,244747.0,0.0,-21,39,-9,1st ($n_1$=38),38
0,Position_4,1,G1,8,189,307859.0,235495.0,MIA_KC_test_files,mother,27,15,189,,1,-15,307859.0,0.0,-15,28,-45,2+ ($n_2$=79),10
0,Position_4,2,S,4,189,445286.0,36444.99999999999,MIA_KC_test_files,mother,24,56,158,,32,32,481731.0,36444.99999999999,-5,57,96,2+ ($n_2$=79),18
0,Position_4,3,S,7,189,222837.0,228882.0,MIA_KC_test_files,mother,25,38,160,,30,30,451719.0,228882.0,-9,39,90,2+ ($n_2$=79),24
0,Position_4,4,S,4,189,379901.0,16449.0,MIA_KC_test_files,mother,34,21,184,,6,6,396350.0,16449.0,-13,22,18,2+ ($n_2$=79),79
0,Position_4,6,S,3,189,440260.0,24380.0,MIA_KC_test_files,mother,29,25,173,,17,17,464640.0,24380.0,-7,26,51,2+ ($n_2$=79),77
0,Position_4,10,S,2,189,254684.0,246215.0,MIA_KC_test_files,mother,26,29,163,,27,27,500899.0,246215.0,-5,30,81,2+ ($n_2$=79),45
0,Position_4,12,S,2,189,468537.00000000006,17822.0,MIA_KC_test_files,mother,30,30,175,,15,15,486359.00000000006,17822.0,-4,31,45,2+ ($n_2$=79),78
0,Position_4,17,S,1,189,266869.0,203273.0,MIA_KC_test_files,mother,28,30,164,,26,26,470142.0,203273.0,-13,31,78,1st ($n_1$=38),29
0,Position_4,18,S,1,189,342884.0,1427.0,MIA_KC_test_files,mother,32,52,181,,9,9,344311.0,1427.0,-23,53,27,1st ($n_1$=38),38
0,Position_4,20,S,1,189,382664.0,10354.0,MIA_KC_test_files,mother,31,32,178,,12,12,393018.0,10354.0,-21,33,36,1st ($n_1$=38),38
0,Position_4,22,G1,1,189,243910.0,468537.00000000006,MIA_KC_test_files,mother,12,21,170,,20,-2,243910.0,0.0,-21,39,-6,1st ($n_1$=38),38
0,Position_4,1,G1,8,190,314010.00000000006,234503.00000000003,MIA_KC_test_files,mother,27,15,189,,2,-14,314010.00000000006,0.0,-15,28,-42,2+ ($n_2$=79),13
0,Position_4,2,S,4,190,436671.0,35217.0,MIA_KC_test_files,mother,24,56,158,,33,33,471888.0,35217.0,-5,57,99,2+ ($n_2$=79),15
0,Position_4,3,S,7,190,227701.0,237430.0,MIA_KC_test_files,mother,25,38,160,,31,31,465131.0,237430.0,-9,39,93,2+ ($n_2$=79),19
0,Position_4,4,S,4,190,407460.0,15069.0,MIA_KC_test_files,mother,34,21,184,,7,7,422529.0,15069.0,-13,22,21,2+ ($n_2$=79),79
0,Position_4,6,S,3,190,449216.0,24423.000000000004,MIA_KC_test_files,mother,29,25,173,,18,18,473639.0,24423.000000000004,-7,26,54,2+ ($n_2$=79),76
0,Position_4,10,S,2,190,259165.0,257455.0,MIA_KC_test_files,mother,26,29,163,,28,28,516620.0,257455.0,-5,30,84,2+ ($n_2$=79),36
0,Position_4,12,S,2,190,483568.0,12536.000000000004,MIA_KC_test_files,mother,30,30,175,,16,16,496104.0,12536.000000000004,-4,31,48,2+ ($n_2$=79),77
0,Position_4,17,S,1,190,262484.0,209434.0,MIA_KC_test_files,mother,28,30,164,,27,27,471918.0,209434.0,-13,31,81,1st ($n_1$=38),28
0,Position_4,18,S,1,190,366670.0,1785.999999999999,MIA_KC_test_files,mother,32,52,181,,10,10,368456.0,1785.999999999999,-23,53,30,1st ($n_1$=38),38
0,Position_4,20,S,1,190,399153.0,6841.999999999998,MIA_KC_test_files,mother,31,32,178,,13,13,405995.0,6841.999999999998,-21,33,39,1st ($n_1$=38),38
0,Position_4,22,G1,1,190,256472.0,483568.0,MIA_KC_test_files,mother,12,21,170,,21,-1,256472.0,0.0,-21,39,-3,1st ($n_1$=38),38
0,Position_4,1,G1,8,191,310075.0,230910.0,MIA_KC_test_files,mother,27,15,189,,3,-13,310075.0,0.0,-15,28,-39,2+ ($n_2$=79),20
0,Position_4,2,S,4,191,433645.0,39184.0,MIA_KC_test_files,mother,24,56,158,,34,34,472829.0,39184.0,-5,57,102,2+ ($n_2$=79),15
0,Position_4,3,S,7,191,220172.0,241676.0,MIA_KC_test_files,mother,25,38,160,,32,32,461848.0,241676.0,-9,39,96,2+ ($n_2$=79),18
0,Position_4,4,S,4,191,409398.00000000006,22019.000000000004,MIA_KC_test_files,mother,34,21,184,,8,8,431417.00000000006,22019.000000000004,-13,22,24,2+ ($n_2$=79),79
0,Position_4,6,S,3,191,391632.0,66224.0,MIA_KC_test_files,mother,29,25,173,,19,19,457856.0,66224.0,-7,26,57,2+ ($n_2$=79),76
0,Position_4,10,S,2,191,272781.99999999994,244446.0,MIA_KC_test_files,mother,26,29,163,,29,29,517227.99999999994,244446.0,-5,30,87,2+ ($n_2$=79),30
0,Position_4,12,S,2,191,482177.0,15400.000000000002,MIA_KC_test_files,mother,30,30,175,,17,17,497577.0,15400.000000000002,-4,31,51,2+ ($n_2$=79),77
0,Position_4,17,S,1,191,266806.0,202700.0,MIA_KC_test_files,mother,28,30,164,,28,28,469506.0,202700.0,-13,31,84,1st ($n_1$=38),26
0,Position_4,18,S,1,191,381800.0,3113.0,MIA_KC_test_files,mother,32,52,181,,11,11,384913.0,3113.0,-23,53,33,1st ($n_1$=38),38
0,Position_4,20,S,1,191,402617.0,9378.0,MIA_KC_test_files,mother,31,32,178,,14,14,411995.0,9378.0,-21,33,42,1st ($n_1$=38),38
0,Position_4,22,G1,1,191,251745.0,482177.0,MIA_KC_test_files,mother,12,21,170,,22,0,251745.0,0.0,-21,39,0,1st ($n_1$=38),38
0,Position_4,1,G1,8,192,307991.0,236094.00000000003,MIA_KC_test_files,mother,27,15,189,,4,-12,307991.0,0.0,-15,28,-36,2+ ($n_2$=79),23
0,Position_4,2,S,4,192,443158.0,30012.000000000004,MIA_KC_test_files,mother,24,56,158,,35,35,473170.0,30012.000000000004,-5,57,105,2+ ($n_2$=79),12
0,Position_4,3,S,7,192,228179.0,241494.0,MIA_KC_test_files,mother,25,38,160,,33,33,469673.0,241494.0,-9,39,99,2+ ($n_2$=79),15
0,Position_4,4,S,4,192,432421.0,23182.0,MIA_KC_test_files,mother,34,21,184,,9,9,455603.0,23182.0,-13,22,27,2+ ($n_2$=79),79
0,Position_4,6,S,3,192,307046.00000000006,148765.0,MIA_KC_test_files,mother,29,25,173,,20,20,455811.00000000006,148765.0,-7,26,60,2+ ($n_2$=79),75
0,Position_4,10,S,2,192,279354.0,250599.0,MIA_KC_test_files,mother,26,29,163,,30,30,529953.0,250599.0,-5,30,90,2+ ($n_2$=79),24
0,Position_4,12,S,2,192,508588.0,14507.0,MIA_KC_test_files,mother,30,30,175,,18,18,523095.0,14507.0,-4,31,54,2+ ($n_2$=79),76
0,Position_4,17,S,1,192,265397.0,210415.0,MIA_KC_test_files,mother,28,30,164,,29,29,475812.0,210415.0,-13,31,87,1st ($n_1$=38),25
0,Position_4,18,S,1,192,402159.0,3274.9999999999995,MIA_KC_test_files,mother,32,52,181,,12,12,405434.0,3274.9999999999995,-23,53,36,1st ($n_1$=38),38
0,Position_4,20,S,1,192,413647.0,9772.999999999998,MIA_KC_test_files,mother,31,32,178,,15,15,423420.0,9772.999999999998,-21,33,45,1st ($n_1$=38),38
0,Position_4,22,S,1,192,266050.0,1491.0,MIA_KC_test_files,mother,35,38,192,,1,1,267541.0,1491.0,-21,39,3,1st ($n_1$=38),38
0,Position_4,1,G1,8,193,319599.0,239287.0,MIA_KC_test_files,mother,27,15,189,,5,-11,319599.0,0.0,-15,28,-33,2+ ($n_2$=79),25
0,Position_4,2,S,4,193,444611.0,29152.0,MIA_KC_test_files,mother,24,56,158,,36,36,473763.0,29152.0,-5,57,108,2+ ($n_2$=79),12
0,Position_4,3,S,7,193,236366.0,243466.0,MIA_KC_test_files,mother,25,38,160,,34,34,479832.0,243466.0,-9,39,102,2+ ($n_2$=79),15
0,Position_4,4,S,4,193,441817.0,22353.0,MIA_KC_test_files,mother,34,21,184,,10,10,464170.0,22353.0,-13,22,30,2+ ($n_2$=79),79
0,Position_4,6,S,3,193,281694.0,172760.0,MIA_KC_test_files,mother,29,25,173,,21,21,454454.0,172760.0,-7,26,63,2+ ($n_2$=79),75
0,Position_4,12,S,2,193,511651.0,17831.000000000004,MIA_KC_test_files,mother,30,30,175,,19,19,529482.0,17831.000000000004,-4,31,57,2+ ($n_2$=79),76
0,Position_4,17,S,1,193,267993.0,206625.0,MIA_KC_test_files,mother,28,30,164,,30,30,474618.0,206625.0,-13,31,90,1st ($n_1$=38),25
0,Position_4,18,S,1,193,428808.0,4341.999999999999,MIA_KC_test_files,mother,32,52,181,,13,13,433150.0,4341.999999999999,-23,53,39,1st ($n_1$=38),38
0,Position_4,20,S,1,193,428034.0,10688.0,MIA_KC_test_files,mother,31,32,178,,16,16,438722.0,10688.0,-21,33,48,1st ($n_1$=38),38
0,Position_4,22,S,1,193,281008.0,2738.9999999999995,MIA_KC_test_files,mother,35,38,192,,2,2,283747.0,2738.9999999999995,-21,39,6,1st ($n_1$=38),38
0,Position_4,1,G1,8,194,314221.0,238779.0,MIA_KC_test_files,mother,27,15,189,,6,-10,314221.0,0.0,-15,28,-30,2+ ($n_2$=79),33
0,Position_4,2,S,4,194,446967.0,27021.000000000004,MIA_KC_test_files,mother,24,56,158,,37,37,473988.0,27021.000000000004,-5,57,111,2+ ($n_2$=79),11
0,Position_4,3,S,7,194,222628.0,236039.0,MIA_KC_test_files,mother,25,38,160,,35,35,458667.0,236039.0,-9,39,105,2+ ($n_2$=79),12
0,Position_4,4,S,4,194,448730.0,28643.0,MIA_KC_test_files,mother,34,21,184,,11,11,477373.0,28643.0,-13,22,33,2+ ($n_2$=79),79
0,Position_4,6,S,3,194,270378.0,190578.0,MIA_KC_test_files,mother,29,25,173,,22,22,460956.0,190578.0,-7,26,66,2+ ($n_2$=79),74
0,Position_4,12,S,2,194,499305.0,23321.000000000004,MIA_KC_test_files,mother,30,30,175,,20,20,522626.0,23321.000000000004,-4,31,60,2+ ($n_2$=79),75
0,Position_4,17,S,1,194,272069.0,196950.00000000003,MIA_KC_test_files,mother,28,30,164,,31,31,469019.0,196950.00000000003,-13,31,93,1st ($n_1$=38),23
0,Position_4,18,S,1,194,436103.0,7410.999999999998,MIA_KC_test_files,mother,32,52,181,,14,14,443514.0,7410.999999999998,-23,53,42,1st ($n_1$=38),38
0,Position_4,20,S,1,194,416387.0,13568.000000000002,MIA_KC_test_files,mother,31,32,178,,17,17,429955.0,13568.000000000002,-21,33,51,1st ($n_1$=38),38
0,Position_4,22,S,1,194,282592.0,5155.000000000001,MIA_KC_test_files,mother,35,38,192,,3,3,287747.0,5155.000000000001,-21,39,9,1st ($n_1$=38),38
0,Position_4,1,G1,8,195,327513.00000000006,246069.00000000003,MIA_KC_test_files,mother,27,15,189,,7,-9,327513.00000000006,0.0,-15,28,-27,2+ ($n_2$=79),40
0,Position_4,2,S,4,195,434551.0,27666.0,MIA_KC_test_files,mother,24,56,158,,38,38,462217.0,27666.0,-5,57,114,2+ ($n_2$=79),11
0,Position_4,3,S,7,195,233772.0,233561.00000000003,MIA_KC_test_files,mother,25,38,160,,36,36,467333.0,233561.00000000003,-9,39,108,2+ ($n_2$=79),12
0,Position_4,4,S,4,195,455200.0,32994.0,MIA_KC_test_files,mother,34,21,184,,12,12,488194.0,32994.0,-13,22,36,2+ ($n_2$=79),79
0,Position_4,6,S,3,195,267593.0,187987.0,MIA_KC_test_files,mother,29,25,173,,23,23,455580.0,187987.0,-7,26,69,2+ ($n_2$=79),71
0,Position_4,12,S,2,195,501785.0,30576.0,MIA_KC_test_files,mother,30,30,175,,21,21,532361.0,30576.0,-4,31,63,2+ ($n_2$=79),75
0,Position_4,18,S,1,195,455469.0,5920.000000000001,MIA_KC_test_files,mother,32,52,181,,15,15,461389.0,5920.000000000001,-23,53,45,1st ($n_1$=38),38
0,Position_4,20,S,1,195,425475.0,16289.0,MIA_KC_test_files,mother,31,32,178,,18,18,441764.0,16289.0,-21,33,54,1st ($n_1$=38),38
0,Position_4,22,S,1,195,312429.0,4111.0,MIA_KC_test_files,mother,35,38,192,,4,4,316540.0,4111.0,-21,39,12,1st ($n_1$=38),38
0,Position_4,1,G1,8,196,324807.0,253602.0,MIA_KC_test_files,mother,27,15,189,,8,-8,324807.0,0.0,-15,28,-24,2+ ($n_2$=79),47
0,Position_4,2,S,4,196,441951.0,29405.0,MIA_KC_test_files,mother,24,56,158,,39,39,471356.0,29405.0,-5,57,117,2+ ($n_2$=79),11
0,Position_4,3,S,7,196,235930.0,236873.0,MIA_KC_test_files,mother,25,38,160,,37,37,472803.0,236873.0,-9,39,111,2+ ($n_2$=79),11
0,Position_4,4,S,4,196,446071.00000000006,53815.99999999999,MIA_KC_test_files,mother,34,21,184,,13,13,499887.00000000006,53815.99999999999,-13,22,39,2+ ($n_2$=79),79
0,Position_4,6,S,3,196,262289.0,196239.0,MIA_KC_test_files,mother,29,25,173,,24,24,458528.0,196239.0,-7,26,72,2+ ($n_2$=79),65
0,Position_4,12,S,2,196,381729.0,103482.0,MIA_KC_test_files,mother,30,30,175,,22,22,485211.0,103482.0,-4,31,66,2+ ($n_2$=79),74
0,Position_4,18,S,1,196,456722.0,7055.000000000001,MIA_KC_test_files,mother,32,52,181,,16,16,463777.0,7055.000000000001,-23,53,48,1st ($n_1$=38),38
0,Position_4,20,S,1,196,433994.0,14892.000000000002,MIA_KC_test_files,mother,31,32,178,,19,19,448886.0,14892.000000000002,-21,33,57,1st ($n_1$=38),38
0,Position_4,22,S,1,196,348217.0,5689.0,MIA_KC_test_files,mother,35,38,192,,5,5,353906.0,5689.0,-21,39,15,1st ($n_1$=38),38
0,Position_4,1,G1,8,197,323930.0,256382.0,MIA_KC_test_files,mother,27,15,189,,9,-7,323930.0,0.0,-15,28,-21,2+ ($n_2$=79),57
0,Position_4,3,S,7,197,241316.0,237532.00000000003,MIA_KC_test_files,mother,25,38,160,,38,38,478848.0,237532.00000000003,-9,39,114,2+ ($n_2$=79),11
0,Position_4,4,S,4,197,371119.0,141445.0,MIA_KC_test_files,mother,34,21,184,,14,14,512564.0,141445.0,-13,22,42,2+ ($n_2$=79),79
0,Position_4,6,S,3,197,269386.0,190136.0,MIA_KC_test_files,mother,29,25,173,,25,25,459522.0,190136.0,-7,26,75,2+ ($n_2$=79),60
0,Position_4,12,S,2,197,294252.0,208487.0,MIA_KC_test_files,mother,30,30,175,,23,23,502739.0,208487.0,-4,31,69,2+ ($n_2$=79),71
0,Position_4,18,S,1,197,454420.0,9116.999999999998,MIA_KC_test_files,mother,32,52,181,,17,17,463537.0,9116.999999999998,-23,53,51,1st ($n_1$=38),38
0,Position_4,20,S,1,197,439603.0,15793.0,MIA_KC_test_files,mother,31,32,178,,20,20,455396.0,15793.0,-21,33,60,1st ($n_1$=38),38
0,Position_4,22,S,1,197,367009.0,5874.999999999999,MIA_KC_test_files,mother,35,38,192,,6,6,372884.0,5874.999999999999,-21,39,18,1st ($n_1$=38),38
0,Position_4,1,G1,8,198,319749.0,252910.0,MIA_KC_test_files,mother,27,15,189,,10,-6,319749.0,0.0,-15,28,-18,2+ ($n_2$=79),63
0,Position_4,3,S,7,198,250943.00000000003,236246.0,MIA_KC_test_files,mother,25,38,160,,39,39,487189.0,236246.0,-9,39,117,2+ ($n_2$=79),11
0,Position_4,4,S,4,198,328618.0,211583.0,MIA_KC_test_files,mother,34,21,184,,15,15,540201.0,211583.0,-13,22,45,2+ ($n_2$=79),78
0,Position_4,6,S,3,198,272901.0,188416.0,MIA_KC_test_files,mother,29,25,173,,26,26,461317.0,188416.0,-7,26,78,2+ ($n_2$=79),55
0,Position_4,12,S,2,198,262857.0,226869.0,MIA_KC_test_files,mother,30,30,175,,24,24,489726.0,226869.0,-4,31,72,2+ ($n_2$=79),65
0,Position_4,18,S,1,198,471814.0,9181.000000000002,MIA_KC_test_files,mother,32,52,181,,18,18,480995.0,9181.000000000002,-23,53,54,1st ($n_1$=38),38
0,Position_4,20,S,1,198,454395.0,15013.000000000002,MIA_KC_test_files,mother,31,32,178,,21,21,469408.0,15013.000000000002,-21,33,63,1st ($n_1$=38),38
0,Position_4,22,S,1,198,382273.0,8858.0,MIA_KC_test_files,mother,35,38,192,,7,7,391131.0,8858.0,-21,39,21,1st ($n_1$=38),38
0,Position_4,1,G1,8,199,316688.99999999994,253584.0,MIA_KC_test_files,mother,27,15,189,,11,-5,316688.99999999994,0.0,-15,28,-15,2+ ($n_2$=79),72
