space_size,bbox_area,exec_time
60,287296,197.33370002359152
60,289444,204.56300000660121
60,291600,214.4887000322342
60,293764,203.82269995752722
60,295936,218.86919997632504
60,298116,207.04339997610077
60,300304,223.4413000405766
60,302500,219.40689999610186
60,304704,215.92360001523048
60,306916,215.19120002631098
60,309136,217.04750001663342
60,311364,213.07370002614334
60,313600,219.72370002185926
60,315844,219.4704000139609
60,318096,219.6933999657631
60,320356,223.51879999041557
60,322624,224.2664999794215
60,324900,224.98759999871254
60,327184,227.20339999068528
60,329476,228.3492999849841
60,331776,232.77470003813505
60,334084,231.36749997502193
60,336400,233.80320001160726
60,338724,234.1656000353396
60,341056,234.8525999695994
60,343396,241.95409996900707
60,345744,237.62420000275597
60,348100,241.8255999800749
60,350464,244.07090002205223
60,352836,243.9505999791436
60,355216,242.38020001212135
60,357604,254.0224000113085
60,360000,247.85009998595342
70,100,0.8544999873265624
70,144,0.13299996498972178
70,196,0.17399998614564538
70,256,0.24809996830299497
70,324,0.2715999726206064
70,400,0.5004999693483114
70,484,0.4665000014938414
70,576,0.7222999702207744
70,676,0.5754000158049166
70,784,0.5543999723158777
70,900,0.6369000184349716
70,1024,0.7522000232711434
70,1156,0.8416000055149198
70,1296,0.8954000077210367
70,1444,0.9894000249914825
70,1600,1.1000999948009849
70,1764,1.1733000283129513
70,1936,1.7536000232212245
70,2116,1.6431999974884093
70,2304,1.6656999941915274
70,2500,2.112500020302832
70,2704,1.9155999762006104
70,2916,1.9592000171542168
70,3136,2.068699977826327
70,3364,2.688299980945885
70,3600,2.431900007650256
70,3844,2.5375999975949526
70,4096,2.7261999784968793
70,4356,2.849500044248998
70,4624,3.385299991350621
70,4900,3.1741999555379152
70,5184,3.391800040844828
70,5476,3.510700014885515
70,5776,3.922100004274398
70,6084,3.9822999970056117
70,6400,4.162900033406913
70,6724,4.73819999024272
70,7056,4.521899973042309
70,7396,4.750500025693327
70,7744,4.936799989081919
70,8100,5.523599975276738
70,8464,6.496699992567301
70,8836,6.047200004104525
70,9216,6.204599980264902
70,9604,6.232600018847734
70,10000,6.502600037492812
70,10404,6.58129999646917
70,10816,7.011300011072308
70,11236,7.205700036138296
70,11664,7.418199966195971
70,12100,7.731600024271756
70,12544,7.92799994815141
70,12996,8.136600023135543
70,13456,8.420800033491105
70,13924,8.839800022542477
70,14400,9.075000009033829
70,14884,9.412200015503913
70,15376,9.687100013252348
70,15876,9.924800018779933
70,16384,10.36980003118515
70,16900,10.537600028328598
70,17424,10.834099957719445
70,17956,11.87049999134615
70,18496,11.543599946890026
70,19044,11.996100016403943
70,19600,12.35649996669963
70,20164,12.716300028841943
70,20736,13.231699995230883
70,21316,13.314900046680123
70,21904,13.604599982500076
70,22500,13.782699999865144
70,23104,14.483699982520193
70,23716,14.538599993102252
70,24336,14.838600007351488
70,24964,15.457100002095103
70,25600,15.984900004696101
70,26244,20.252899965271354
70,26896,20.93820000300184
70,27556,18.90839997213334
70,28224,21.61639998666942
70,28900,19.68179998220876
70,29584,19.600500003434718
70,30276,18.997999955900013
70,30976,19.3425000179559
70,31684,19.64719995157793
70,32400,20.150199998170137
70,33124,20.510599948465824
70,33856,20.953400002326816
70,34596,21.12170000327751
70,35344,21.900000050663948
70,36100,22.041299962438643
70,36864,23.070900002494454
70,37636,23.22999999159947
70,38416,23.488900042138994
70,39204,24.299099983181804
70,40000,25.011699995957315
70,40804,25.894499965943396
70,41616,25.675400043837726
70,42436,26.294999988749623
70,43264,27.539000031538308
70,44100,32.04530000220984
70,44944,31.480200006626546
70,45796,29.138100042473525
70,46656,29.738100012764335
70,47524,29.800199961755425
70,48400,29.97289999620989
70,49284,31.03079996071756
70,50176,31.756999960634857
70,51076,32.87779999664053
70,51984,33.26920000836253
70,52900,33.406300004571676
70,53824,36.27900005085394
70,54756,35.83110001636669
70,55696,40.53220001515001
70,56644,37.8595000365749
70,57600,37.08340000594035
70,58564,37.37769997678697
70,59536,37.48600004473701
70,60516,37.96740004327148
70,61504,39.287100022193044
70,62500,41.16790002444759
70,63504,40.65510001964867
70,64516,48.111299984157085
70,65536,44.70480000600219
70,66564,42.49640001216903
70,67600,43.29810000490397
70,68644,44.63590000523254
70,69696,45.260599988978356
70,70756,46.41170002287254
70,71824,51.516000006813556
70,72900,49.52849994879216
70,73984,49.78020000271499
70,75076,48.69729996426031
70,76176,49.924899998586625
70,77284,56.51010002475232
70,78400,51.58079997636378
70,79524,52.449700015131384
70,80656,55.055900011211634
70,81796,62.58009996963665
70,82944,56.340200011618435
70,84100,55.88120000902563
70,85264,57.45389999356121
70,86436,63.182099955156446
70,87616,58.89669997850433
70,88804,58.570199995301664
70,90000,68.44760000240058
70,91204,63.112800009548664
70,92416,63.671899959445
70,93636,70.37119998130947
70,94864,64.17460000375286
70,96100,72.9496999992989
70,97344,68.10119998408481
70,98596,73.4406000119634
70,99856,68.353200040292
70,101124,76.57209999160841
70,102400,72.36340001691133
70,103684,76.95329998387024
70,104976,73.8429999910295
70,106276,81.13170001888648
70,107584,74.282499961555
70,108900,81.77740004612133
70,110224,77.11770001333207
70,111556,82.42520003113896
70,112896,80.52680001128465
70,114244,84.56350001506507
70,115600,80.45240002684295
70,116964,89.36440001707524
70,118336,83.21949996752664
70,119716,89.98910000082105
70,121104,85.22880001692101
70,122500,92.3725999891758
70,123904,91.06909995898604
70,125316,91.01340000052005
70,126736,91.19429998099804
70,128164,105.1558000035584
70,129600,100.0101999961771
70,131044,98.68949995143339
70,132496,97.27600001497194
70,133956,97.93569997418672
70,135424,103.3935000305064
70,136900,102.0163000212051
70,138384,100.62039998592809
70,139876,107.612399966456
70,141376,107.26979997707531
70,142884,105.5777000146918
70,144400,106.92390002077445
70,145924,109.01050001848489
70,147456,109.55809999722987
70,148996,111.96810001274571
70,150544,111.26869998406619
70,152100,113.7738999677822
70,153664,116.02349998429418
70,155236,117.28790000779554
70,156816,118.3848999789916
70,158404,116.48129997774959
70,160000,123.02950001321733
70,161604,118.9561000210233
70,163216,125.58130000252277
70,164836,124.46949997683987
70,166464,123.87430004309863
70,168100,126.78990000858903
70,169744,124.29269996937364
70,171396,129.47139999596402
70,173056,128.60150000778958
70,174724,128.2593000214547
70,176400,133.38630000362173
70,178084,131.86980003956705
70,179776,133.60879995161667
70,181476,135.62960003037006
70,183184,137.38470000680536
70,184900,137.42669997736812
70,186624,139.54979996196926
70,188356,141.57979999436066
70,190096,149.97920003952459
70,191844,146.3260999880731
70,193600,155.98310000495985
70,195364,153.71199999935925
70,197136,156.41200001118705
70,198916,151.68529999209568
70,200704,180.44070003088564
70,202500,161.99069999856874
70,204304,160.8672000002116
70,206116,157.37250004895031
70,207936,157.81800000695512
70,209764,163.34589995676652
70,211600,158.93370000412688
70,213444,160.9415999846533
70,215296,168.1436999933794
70,217156,167.30929998448119
70,219024,166.20009997859597
70,220900,169.8970000143163
70,222784,171.37530003674328
70,224676,191.39370002085343
70,226576,172.63059999095276
70,228484,182.00050003360957
70,230400,173.87739999685436
70,232324,174.79929997352883
70,234256,179.8850999912247
70,236196,179.4596000108868
70,238144,179.02139999205247
70,240100,178.97730000549927
70,242064,186.77809997461736
70,244036,184.8238999955356
70,246016,186.95559998741373
70,248004,185.21969998255372
70,250000,183.9054999873042
70,252004,191.07509998138994
70,254016,199.79469996178523
70,256036,191.89009995898232
70,258064,198.99320002878085
70,260100,198.64150002831593
70,262144,202.1202999749221
70,264196,196.99049997143447
70,266256,208.49309995537624
70,268324,204.75159998750314
70,270400,201.62540004821494
70,272484,205.04129998153076
70,274576,205.4451999720186
70,276676,208.92190001904964
70,278784,212.68380002584308
70,280900,210.57870000367984
70,283024,210.91549994889647
70,285156,213.16159999696538
70,287296,218.86620001168922
70,289444,217.10670000175014
70,291600,216.66889998596162
70,293764,218.90899998834357
70,295936,224.96959997806698
70,298116,228.01159997470677
70,300304,225.85079999407753
70,302500,232.52770002000034
70,304704,230.04549997858703
70,306916,238.11360000399873
70,309136,235.83800002234057
70,311364,248.65560000762343
70,313600,234.53369998605922
70,315844,237.4594999710098
70,318096,238.19890001323074
70,320356,238.425699993968
70,322624,261.127200035844
70,324900,255.34620002144948
70,327184,244.95680001564324
70,329476,246.0541999898851
70,331776,250.37409999640658
70,334084,247.8704000241123
70,336400,267.01989996945485
70,338724,262.47229997534305
70,341056,263.99200002197176
70,343396,264.1696000355296
70,345744,260.69329999154434
70,348100,263.6938000214286
70,350464,266.9980000355281
70,352836,280.0500000012107
70,355216,271.2972000008449
70,357604,269.5052000344731
70,360000,273.50959996692836
80,100,0.7152999751269817
80,144,0.14249997911974788
80,196,0.18529995577409863
80,256,0.24970003869384527
80,324,0.44450000859797
80,400,0.40040002204477787
80,484,0.6309999735094607
80,576,0.7467999821528792
80,676,0.5703000351786613
80,784,0.6182000506669283
80,900,0.7050000131130219
80,1024,0.818600005004555
80,1156,0.889900024048984
80,1296,1.0125000262632966
80,1444,1.0765999904833734
80,1600,1.215500000398606
80,1764,1.2974999845027924
80,1936,1.422800007276237
80,2116,1.909300044644624
80,2304,1.944200019352138
80,2500,1.9390999805182219
80,2704,2.41800001822412
80,2916,2.2199999657459557
80,3136,2.254100050777197
80,3364,3.044600016437471
80,3600,2.899700019042939
80,3844,2.7960000443272293
80,4096,2.98689998453483
80,4356,3.235100011806935
80,4624,3.384099982213229
80,4900,3.4659000230021775
80,5184,3.7039999733678997
80,5476,4.083999956492335
80,5776,4.053600016050041
80,6084,4.348699992988259
80,6400,4.790299979504198
80,6724,4.753399989567697
80,7056,4.9712000181898475
80,7396,5.294399976264685
80,7744,6.075899989809841
80,8100,6.519799993839115
80,8464,7.065200014039874
80,8836,6.53079996118322
80,9216,6.732000038027763
80,9604,7.082999974954873
80,10000,6.966999964788556
80,10404,7.487699971534312
80,10816,7.5240000151097775
80,11236,7.9061000142246485
80,11664,8.043100009672344
80,12100,8.516500005498528
80,12544,8.92369996290654
80,12996,9.397500019986182
80,13456,9.869400004390627
80,13924,9.886400017421693
80,14400,9.935799986124039
80,14884,10.322000016458333
80,15376,10.703900014050305
80,15876,11.044699989724904
80,16384,11.630000022705644
80,16900,13.355400005821139
80,17424,12.040500005241483
80,17956,12.1993999928236
80,18496,12.582299998030066
80,19044,13.344299979507923
80,19600,13.455100008286536
80,20164,14.682299981359392
80,20736,14.141699997708201
80,21316,15.133900044020265
80,21904,16.372199985198677
80,22500,17.85470003960654
80,23104,17.452400003094226
80,23716,16.983999987132847
80,24336,17.132900014985353
80,24964,17.031700001098216
80,25600,17.760499962605536
80,26244,21.64489997085184
80,26896,19.81359999626875
80,27556,21.26720000524074
80,28224,19.370199996046722
80,28900,20.647099998313934
80,29584,21.00909996079281
80,30276,22.967299970332533
80,30976,22.193700016941875
80,31684,22.041600022930652
80,32400,22.935999964829534
80,33124,22.80179999070242
80,33856,23.177499999292195
80,34596,25.656500016339123
80,35344,28.233900025952607
80,36100,27.744099963456392
80,36864,27.839599992148578
80,37636,26.98129997588694
80,38416,26.524699991568923
80,39204,27.32689998811111
80,40000,29.27199995610863
80,40804,30.91979998862371
80,41616,31.18769999127835
80,42436,30.170399986673146
80,43264,30.289000016637146
80,44100,30.95530002610758
80,44944,33.34050002740696
80,45796,32.90900000138208
80,46656,32.758999965153635
80,47524,36.63380001671612
80,48400,34.01659999508411
80,49284,38.74579997500405
80,50176,37.50989999389276
80,51076,37.14079997735098
80,51984,42.4506000126712
80,52900,41.26839997479692
80,53824,40.12730001704767
80,54756,39.605700003448874
80,55696,39.59910001140088
80,56644,40.93489999650046
80,57600,41.03330004727468
80,58564,41.51940002338961
80,59536,42.70970000652596
80,60516,47.613699978683144
80,61504,44.89089996786788
80,62500,45.14439997728914
80,63504,46.165900013875216
80,64516,46.464000013656914
80,65536,47.120000002905726
80,66564,48.34790003951639
80,67600,53.82989998906851
80,68644,51.381200028117746
80,69696,50.27840001275763
80,70756,52.883800002746284
80,71824,57.383199979085475
80,72900,56.365399970673025
80,73984,53.471899998839945
80,75076,55.75399997178465
80,76176,56.07459996826947
80,77284,62.879799981601536
80,78400,58.91730001894757
80,79524,59.22240001382306
80,80656,64.9332000175491
80,81796,62.382500036619604
80,82944,62.5935000134632
80,84100,67.46549997478724
80,85264,67.0477999956347
80,86436,65.42229995829985
80,87616,68.36580001981929
80,88804,67.11399997584522
80,90000,72.89350003702566
80,91204,69.41990001359954
80,92416,72.73420004639775
80,93636,70.29110001167282
80,94864,73.97450000280514
80,96100,77.22579996334389
80,97344,77.10429996950552
80,98596,77.44429999729618
80,99856,78.94500001566485
80,101124,77.86079996731132
80,102400,83.13000004272908
80,103684,82.7422000002116
80,104976,84.06070002820343
80,106276,81.94309996906668
80,107584,89.21309997094795
80,108900,84.11150000756606
80,110224,91.4541999809444
80,111556,88.42970000114292
80,112896,90.81610001157969
80,114244,90.70100000826642
80,115600,91.9329000171274
80,116964,94.85350002069026
80,118336,94.24339997349307
80,119716,96.06149996398017
80,121104,96.45029995590448
80,122500,99.1175000090152
80,123904,99.70269998302683
80,125316,100.18579999450594
80,126736,99.39280000980943
80,128164,103.03719999501482
80,129600,103.81250001955777
80,131044,105.51949997898191
80,132496,107.70639998372644
80,133956,108.41150005580857
80,135424,108.21920004673302
80,136900,108.4127000067383
80,138384,110.85620004450902
80,139876,112.92959999991581
80,141376,112.05430002883077
80,142884,115.84290000610054
80,144400,115.17880001338199
80,145924,121.35110003873706
80,147456,117.80879995785654
80,148996,120.23020000196993
80,150544,122.6905999938026
80,152100,121.77969998447224
80,153664,126.53469998622313
80,155236,125.9997000452131
80,156816,126.36480003129691
80,158404,125.35520002711564
80,160000,135.5236999806948
80,161604,140.38040000014007
80,163216,132.9076000256464
80,164836,133.82990000536665
80,166464,135.80970000475645
80,168100,144.56430001882836
80,169744,140.8567000180483
80,171396,141.31080004153773
80,173056,144.28200002294034
80,174724,144.90830001886934
80,176400,147.35510002356023
80,178084,145.65660001244396
80,179776,148.81340001011267
80,181476,162.0274999877438
80,183184,166.67900001630187
80,184900,168.9388999948278
80,186624,170.20880000200123
80,188356,171.7346000368707
80,190096,159.71029998036101
80,191844,157.88379998411983
80,193600,154.53960001468658
80,195364,157.3809999972582
80,197136,168.21259999414906
80,198916,181.5356999868527
80,200704,175.2437999821268
80,202500,180.06789998617023
80,204304,183.04850003914908
80,206116,199.79730003979057
80,207936,195.21600002190098
80,209764,186.16179999662563
80,211600,180.19839999033138
80,213444,174.71940000541508
80,215296,173.3593000099063
80,217156,178.74980001943186
80,219024,176.25329998554662
80,220900,180.77450001146644
80,222784,183.23329999111593
80,224676,184.34510001679882
80,226576,211.95669996086508
80,228484,196.5485999826342
80,230400,207.52870000433177
80,232324,205.54990001255646
80,234256,204.43270000396296
80,236196,221.0948999854736
80,238144,213.2327000144869
80,240100,195.63360000029206
80,242064,211.06860000872985
80,244036,218.03560003172606
80,246016,227.8230999945663
80,248004,212.96350000193343
80,250000,208.2279000314884
80,252004,202.67500000772998
80,254016,207.49050000449643
80,256036,210.27060004416853
80,258064,209.93660000385717
80,260100,211.51400002418086
80,262144,217.7143000299111
80,264196,215.53759998641908
80,266256,216.10919997328892
80,268324,215.12919996166602
80,270400,220.82159999990836
80,272484,221.97440004674718
80,274576,224.07820000080392
80,276676,224.09450000850484
80,278784,225.28120002243668
80,280900,227.98870003316551
80,283024,226.74660000484437
80,285156,230.07630003849044
80,287296,232.2340999962762
80,289444,233.91609999816865
80,291600,236.80590000003576
80,293764,236.1456000362523
80,295936,238.7042999616824
80,298116,239.00220001814887
80,300304,242.51370003912598
80,302500,244.31090004509315
80,304704,255.7407999993302
80,306916,247.1709999954328
80,309136,252.29830003809184
80,311364,250.46210002619773
80,313600,252.30730004841462
80,315844,255.98979997448623
80,318096,254.32250002631918
80,320356,258.24389996705577
80,322624,261.56999997328967
80,324900,259.5654000178911
80,327184,264.7803000290878
80,329476,269.897399994079
80,331776,266.12699998077005
80,334084,268.20309995673597
80,336400,272.44580001570284
80,338724,285.1952000055462
80,341056,280.5692999972962
80,343396,276.74579998711124
80,345744,297.39370004972443
80,348100,288.4817000012845
80,350464,280.4776999983005
80,352836,284.42709997761995
80,355216,286.2548000412062
80,357604,314.07929997658357
80,360000,299.39469997771084
90,100,0.754999986384064
90,144,0.15209999401122332
90,196,0.21359999664127827
90,256,0.24550000671297312
90,324,0.30720001086592674
90,400,0.4013000288978219
90,484,0.5148999625816941
90,576,0.4932999727316201
90,676,0.8295000297948718
90,784,0.9627999970689416
90,900,0.866799964569509
90,1024,0.8860999951139092
90,1156,0.9587000240571797
90,1296,1.0697999969124794
90,1444,1.1573000228963792
90,1600,1.3534000026993454
90,1764,1.4010000159032643
90,1936,1.6967999981716275
90,2116,1.7604000167921185
90,2304,2.4799000238999724
90,2500,2.1643000072799623
90,2704,2.372099959757179
90,2916,2.3527999874204397
90,3136,2.4335000198334455
90,3364,2.812399994581938
90,3600,3.317900002002716
90,3844,2.977499971166253
90,4096,3.208399983122945
90,4356,3.365200012922287
90,4624,3.7046000361442566
90,4900,3.736999991815537
90,5184,3.983499947935343
90,5476,4.371499991975725
90,5776,4.421599966008216
90,6084,4.80930000776425
90,6400,5.108799959998578
90,6724,5.173599987756461
90,7056,5.355799978133291
90,7396,5.945299984887242
90,7744,6.0384999960660934
90,8100,7.166799972765148
90,8464,6.471699976827949
90,8836,7.032299996353686
90,9216,6.992400041781366
90,9604,7.441100024152547
90,10000,7.532700023148209
90,10404,7.821200008038431
90,10816,8.158500015269965
90,11236,8.445599989499897
90,11664,9.032999980263412
90,12100,9.610000008251518
90,12544,10.371699987445027
90,12996,11.965900019276887
90,13456,11.272199975792319
90,13924,12.385399953927845
90,14400,11.866599961649626
90,14884,11.876000033225864
90,15376,11.565199994947761
90,15876,11.9698999915272
90,16384,12.551500054541975
90,16900,12.793300033081323
90,17424,13.040099991485476
90,17956,13.414199987892061
90,18496,14.441600011195987
90,19044,15.360299963504076
90,19600,15.245400019921362
90,20164,15.143900003749877
90,20736,15.340899990405887
90,21316,15.571500000078231
90,21904,16.113299992866814
90,22500,17.71260000532493
90,23104,17.229199991561472
90,23716,17.379799974150956
90,24336,18.00149999326095
90,24964,18.518799974117428
90,25600,21.34689997183159
90,26244,21.074999996926636
90,26896,20.566499966662377
90,27556,20.773899974301457
90,28224,21.014700003433973
90,28900,21.40040002996102
90,29584,21.726900013163686
90,30276,22.408499964512885
90,30976,24.41799995722249
90,31684,24.579000019002706
90,32400,24.389600032009184
90,33124,24.263700004667044
90,33856,28.123399999458343
90,34596,26.075799949467182
90,35344,26.360200019553304
90,36100,26.846199994906783
90,36864,28.61410001059994
90,37636,28.570099966600537
90,38416,28.69269996881485
90,39204,28.866500011645257
90,40000,33.816699986346066
90,40804,33.446700021158904
90,41616,32.66209998400882
90,42436,32.15819998877123
90,43264,32.428600010462105
90,44100,33.39440003037453
90,44944,35.525100014638156
90,45796,34.54680001595989
90,46656,34.89619999891147
90,47524,36.37030004756525
90,48400,36.30330000305548
90,49284,36.47130000172183
90,50176,43.013299989979714
90,51076,40.09399999631569
90,51984,39.46890000952408
90,52900,40.79599998658523
90,53824,40.42360000312328
90,54756,42.11570002371445
90,55696,42.054600024130195
90,56644,45.416800014209
90,57600,44.9015999911353
90,58564,51.031499984674156
90,59536,45.846200024243444
90,60516,45.42620002757758
90,61504,46.64200003026053
90,62500,47.80090000713244
90,63504,47.800300002563745
90,64516,60.4773000231944
90,65536,53.2554000383243
90,66564,51.70459998771548
90,67600,53.253899968694896
90,68644,54.73959998926148
90,69696,59.892899997066706
90,70756,56.81540002115071
90,71824,55.41670002276078
90,72900,59.90180000662804
90,73984,63.684599997941405
90,75076,58.317499991972
90,76176,59.10020001465455
90,77284,69.62619995465502
90,78400,61.795399989932775
90,79524,64.04460000339895
90,80656,69.29980003042147
90,81796,65.60500001069158
90,82944,66.53459998778999
90,84100,72.39580003079027
90,85264,67.40519998129457
90,86436,74.79630003217608
90,87616,71.67869998374954
90,88804,75.67879999987781
90,90000,72.11339997593313
90,91204,79.18839994817972
90,92416,82.42859999882057
90,93636,81.57669997308403
90,94864,75.98620001226664
90,96100,83.34459998877719
90,97344,79.74650000687689
90,98596,86.41370001714677
90,99856,90.43929999461398
90,101124,89.53769999789074
90,102400,89.57060001557693
90,103684,90.3066000319086
90,104976,90.73269995860755
90,106276,90.23349999915808
90,107584,93.33399997558445
90,108900,96.11099999165162
90,110224,97.79970004456118
90,111556,99.57930003292859
90,112896,98.08989998418838
90,114244,98.64490001928061
90,115600,100.54489999311045
90,116964,101.44970001420006
90,118336,102.29860001709312
90,119716,104.14050001418218
90,121104,119.38499996904284
90,122500,112.39919997751713
90,123904,105.12109997216612
90,125316,106.12740000942722
90,126736,110.53090001223609
90,128164,109.1016999562271
90,129600,110.62579997815192
90,131044,113.49049996351823
90,132496,122.9071999550797
90,133956,116.82970001129434
90,135424,117.7834999980405
90,136900,121.48890004027635
90,138384,117.49340000096709
90,139876,120.34399999538437
90,141376,121.17040000157431
90,142884,123.20480000926182
90,144400,123.30789997940883
90,145924,125.2723999787122
90,147456,128.11140000121668
90,148996,130.71190001210198
90,150544,131.75719999708235
90,152100,130.9878999600187
90,153664,133.95539997145534
90,155236,134.80519998120144
90,156816,136.49619999341667
90,158404,135.615199978929
90,160000,139.0792999882251
90,161604,141.92989998264238
90,163216,140.23709995672107
90,164836,143.83600000292063
90,166464,142.68250000895932
90,168100,149.48849997017533
90,169744,146.82130003347993
90,171396,149.32779996888712
90,173056,153.5641999798827
90,174724,151.50530001847073
90,176400,153.37489999365062
90,178084,154.60690000327304
90,179776,156.43510001245886
90,181476,155.7032000273466
90,183184,161.95239999797195
90,184900,159.28240003995597
90,186624,161.26009996514767
90,188356,164.60259997984394
90,190096,163.4286000044085
90,191844,166.5623000008054
90,193600,168.24239998823032
90,195364,171.96480004349723
90,197136,166.52690002229065
90,198916,172.95009997906163
90,200704,177.22040001535788
90,202500,178.37990005500615
90,204304,185.77969999751076
90,206116,177.4592000292614
90,207936,182.98859999049455
90,209764,196.63000002037734
90,211600,193.16930003697053
90,213444,187.17500002821907
90,215296,184.88450004952028
90,217156,198.9941000356339
90,219024,197.2725000232458
90,220900,190.0360999861732
90,222784,192.3899000394158
90,224676,199.48469998780638
90,226576,201.749200001359
90,228484,195.39589999476448
90,230400,197.701400029473
90,232324,201.20890001999214
90,234256,202.45059998705983
90,236196,205.1313000265509
90,238144,204.9259000341408
90,240100,217.6560999942012
90,242064,213.97739998064935
90,244036,209.53349996125326
90,246016,211.5320999873802
90,248004,214.43980000913143
90,250000,219.03680003015324
90,252004,215.3315000468865
90,254016,225.83640000084415
90,256036,218.1705999537371
90,258064,225.18579999450594
90,260100,226.9780000206083
90,262144,226.9283999921754
90,264196,230.65320000750944
90,266256,230.3537999978289
90,268324,230.92780000297353
90,270400,236.79769999580458
90,272484,235.99809996085241
90,274576,236.26320000039414
90,276676,238.84629999520257
90,278784,240.87679997319356
90,280900,241.63820000831038
90,283024,242.35420004697517
90,285156,249.78890002239496
90,287296,245.43530005030334
90,289444,254.63340000715107
90,291600,258.8572999811731
90,293764,251.3710000202991
90,295936,270.3769999789074
90,298116,264.11589997587726
90,300304,263.5801999713294
90,302500,262.0061000343412
90,304704,263.4089999482967
90,306916,269.2780999932438
90,309136,272.343999997247
90,311364,277.12609997252
90,313600,271.7164999921806
90,315844,276.2469999724999
90,318096,285.85319995181635
90,320356,279.53669999260455
90,322624,276.5736000146717
90,324900,281.34639997733757
90,327184,282.301599974744
90,329476,285.97650001756847
90,331776,286.91470000194386
90,334084,286.68080002535135
90,336400,291.42060002777725
90,338724,293.44249999849126
90,341056,294.4996999576688
90,343396,299.6976000140421
90,345744,301.59739998634905
90,348100,303.7532999878749
90,350464,309.3425999977626
90,352836,313.598099979572
90,355216,317.9050000035204
90,357604,344.2566999583505
90,360000,317.58989999070764
100,100,0.7183999987319112
100,144,0.17900002421811223
100,196,0.22330001229420304
100,256,0.27630000840872526
100,324,0.4044999950565398
100,400,0.3912000101990998
100,484,0.47289999201893806
100,576,0.8217000286094844
100,676,0.8435000199824572
100,784,0.7196000078693032
100,900,0.8069000323303044
100,1024,0.9115000138990581
100,1156,1.0235999943688512
100,1296,1.139800006058067
100,1444,1.227899978403002
100,1600,1.3962999801151454
100,1764,1.4931000187061727
100,1936,1.7117999959737062
100,2116,2.410800021607429
100,2304,2.0395999890752137
100,2500,2.230799989774823
100,2704,2.2967999684624374
100,2916,2.5042000343091786
100,3136,2.8240000247024
100,3364,3.551200032234192
100,3600,3.0497999978251755
100,3844,3.2244999893009663
100,4096,3.480200015474111
100,4356,3.758500039111823
100,4624,3.9052999927662313
100,4900,4.062000021804124
100,5184,4.521299968473613
100,5476,4.465100006200373
100,5776,4.704799968749285
100,6084,5.22249995265156
100,6400,5.228299996815622
100,6724,5.540299986023456
100,7056,6.193699955474585
100,7396,6.454200018197298
100,7744,10.701999999582767
100,8100,7.258999976329505
100,8464,6.953500036615878
100,8836,7.282899983692914
100,9216,7.448500022292137
100,9604,8.04649997735396
100,10000,8.246099983807653
100,10404,8.473999972920865
100,10816,8.748399966862053
100,11236,9.155099978670478
100,11664,9.393900050781667
100,12100,10.5665999581106
100,12544,10.086199967190623
100,12996,11.370900028850883
100,13456,11.480699991807342
100,13924,11.936200025957078
100,14400,12.934700003825128
100,14884,12.599000008776784
100,15376,12.543099990580231
100,15876,13.46039999043569
100,16384,14.278500049840659
100,16900,28.675600013229996
100,17424,16.412800003308803
100,17956,15.350000001490116
100,18496,16.148299968335778
100,19044,16.38200000161305
100,19600,17.212199978530407
100,20164,17.937100026756525
100,20736,17.534100043121725
100,21316,18.214499985333532
100,21904,18.321899988222867
100,22500,18.815700022969395
100,23104,19.15259996894747
100,23716,19.349500013049692
100,24336,21.752199972979724
100,24964,21.205800003372133
100,25600,20.749400020577013
100,26244,20.920800045132637
100,26896,21.65509999031201
100,27556,22.074099979363382
100,28224,22.396499989554286
100,28900,24.220099963713437
100,29584,24.1010999889113
100,30276,25.03600000636652
100,30976,24.76060000481084
100,31684,25.82119998987764
100,32400,28.166399977635592
100,33124,26.711000013165176
100,33856,26.760500040836632
100,34596,28.185200004372746
100,35344,29.245899990200996
100,36100,28.801300039049238
100,36864,28.836200013756752
100,37636,33.73580001061782
100,38416,33.78310002153739
100,39204,34.25020002759993
100,40000,33.924999996088445
100,40804,33.538300020154566
100,41616,33.597700006794184
100,42436,34.1541999951005
100,43264,34.59090000251308
100,44100,34.97169999172911
100,44944,35.8163999626413
100,45796,36.042299994733185
100,46656,37.202500039711595
100,47524,43.65080001298338
100,48400,39.8746999562718
100,49284,39.27119995933026
100,50176,40.52050004247576
100,51076,42.119699995964766
100,51984,44.364400033373386
100,52900,44.000099995173514
100,53824,42.84179996466264
100,54756,47.48210002435371
100,55696,49.83769997488707
100,56644,46.51790001662448
100,57600,47.35810001147911
100,58564,47.88840003311634
100,59536,49.764800001867115
100,60516,49.847799993585795
100,61504,54.67759998282418
100,62500,52.74020001525059
100,63504,51.84390000067651
100,64516,52.05509997904301
100,65536,53.2779999775812
100,66564,60.32970000524074
100,67600,57.23869998473674
100,68644,62.23729997873306
100,69696,59.62389998603612
100,70756,69.1594000090845
100,71824,62.99179996130988
100,72900,63.62139998236671
100,73984,68.3398999972269
100,75076,64.67810005415231
100,76176,65.6013999832794
100,77284,73.92100000288337
100,78400,70.16800000565127
100,79524,69.56380000337958
100,80656,72.28149997536093
100,81796,74.21710004564375
100,82944,74.82630002778023
100,84100,73.44409998040646
100,85264,75.31599997309968
100,86436,74.16179997380823
100,87616,79.12260002922267
100,88804,83.88689998537302
100,90000,80.21220000227913
100,91204,79.26179998321459
100,92416,85.16229997621849
100,93636,80.72700002230704
100,94864,88.4823999949731
100,96100,88.31479999935254
100,97344,92.83450001385063
